"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TRANSITIONAL BASALT [23574]",50.73,12.5,29.3,4,17.7,3.94,1.22,3.98,0.65,3.7,0.76,2.23,0.34,2.17,0.338,49,-74.5
"TRANSITIONAL BASALT [20241]",44.61,12.3,24.8,3.94,18.4,4.55,1.5,5.21,0.76,4.71,0.89,2.45,0.34,2,0.28,18.020243,-71.138906
"BASALT [7175] / TRANSITIONAL BASALT [19246]",48.94,15.4480926295779,31.3829077147263,4.15739169339971,18.1484583800297,4.37945642127158,1.5728230200263,4.77082560564226,0.682023285255762,3.80980284693878,0.735805738594321,1.92826594426261,0.274069962471537,1.53803388764787,0.222269400045692,50.69,-123.57
"TRANSITIONAL BASALT [6671]",48.64,27.38,75.71,9.37,39.5,8.86,2.67,8.59,1.34,7.78,1.6,4.13,0.63,3.75,0.55,67.9,-33.6
"TRANSITIONAL BASALT [6671]",50.06,40.27,113.01,14.59,25.81,5.65,3.85,12.03,1.86,10.67,2.19,5.57,0.84,5.05,0.69,67.9,-33.6
"TRANSITIONAL BASALT [5038] / BASALT [4580]",49.19,22.66,47.26,5.97,26.59,6.88,2.35,6.97,1.15,6.86,1.3,3.56,0.48,2.83,0.41,-0.87,-91.35
"TRANSITIONAL BASALT [7625]",50.09,26.7,58,7.4,30,6.5,1.89,6,0.95,5.4,1.07,2.76,0.4,2.45,0.35,7.58,39.03
"TRANSITIONAL BASALT [5942] / ALKALI BASALT [7568]",47.17,8.23,22,3.37,15.8,4.59,1.7,5.33,0.88,5.67,1.16,3.22,0.461,2.9,0.425,51.1987,167.7683
"TRANSITIONAL BASALT [2426] / PICROBASALT [14569]",45.3,6.1,15.47,2.09,11,3.13,1.12,3.5,0.61,3.62,0.74,1.96,0.28,1.82,0.24,70,-54
"TRANSITIONAL BASALT [14135]",49.07,20,50,6.9,33,8.5,2.8,8.4,1.29,7,1.24,3.2,0.43,2.5,0.36,21.475,-158.176
"TRANSITIONAL BASALT [5198]",53.1,16.47,44.63,5.87,29.93,7.27,2.1,7.09,1.09,6.85,1.37,3.77,0.56,3.45,0.49,48.8,-87.27
"TRANSITIONAL BASALT [23574]",49.45,14.3,34.7,4.38,18.7,4.02,1.41,3.53,0.55,3.08,0.59,1.66,0.231,1.52,0.252,49,-74.5
"TRANSITIONAL BASALT [13519]",50.15,37.2,86,11,48.1,10.3,3.02,9.92,1.67,7.45,1.46,3.58,0.54,2.97,0.43,11.7644,38.9125
