"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"KOMATIITE [17629]",45.8,0.37,1.02,0.2,1.06,0.41,0.15,0.65,0.15,0.95,0.22,0.67,0.1,0.63,0.09,13.14,76.04
"KOMATIITE [17629]",45.4,0.4,1,0.2,1.07,0.43,0.13,0.65,0.14,0.86,0.2,0.66,0.09,0.59,0.08,13.14,76.04
"KOMATIITE [9322]",47.95,0.52,1.41,0.21,1.03,0.38,0.16,0.58,0.12,0.83,0.2,0.57,0.09,0.59,0.09,36.0337,117.6043
"KOMATIITE [17349]",36.44,0.46,1.3,0.24,1.33,0.47,0.126,0.62,0.109,0.8,0.167,0.48,0.074,0.505,0.078,-31.2,121.67
"KOMATIITE [24238]",45,0.61,2.11,0.46,3.13,1.45,0.593,2.04,0.355,2.34,0.463,1.27,0.172,1.11,0.158,67.8,24
"KOMATIITE [28668]",48.97,1.55,4.77,0.73,2.93,0.9,0.26,1.09,0.19,1.14,0.24,0.66,0.12,0.79,0.12,65.729339793,29.246785862
"KOMATIITE [17349]",48.55,1.34,3.6,0.58,2.91,0.98,0.249,1.14,0.201,1.3,0.287,0.76,0.116,0.719,0.109,-31.2,121.67
"KOMATIITE [17349]",36.26,0.14,0.37,0.066,0.34,0.13,0.038,0.205,0.037,0.251,0.058,0.167,0.027,0.18,0.028,-31.2,121.67
"KOMATIITE [26783]",47.07,0.786,1.829,0.314,1.718,0.493,0.126,0.532,0.083,0.47,0.092,0.234,0.032,0.201,0.03,-28.5787789709866,30.586016960442
"KOMATIITE [20130]",45.11,0.37,1.213,0.225,1.434,0.726,0.297,1.211,0.233,1.605,0.362,1.063,0.156,1.042,0.152,48.6,-80.5
"KOMATIITE [20130]",45.16,0.568,1.761,0.323,1.783,0.641,0.287,0.935,0.177,1.158,0.249,0.739,0.113,0.706,0.111,-30.75,121.45
"KOMATIITE [19439]",42.28,0.28,0.76,0.13,0.74,0.32,0.12,0.51,0.1,0.72,0.17,0.5,0.08,0.5,0.08,68.175,-85.625
"KOMATIITE [24238]",44.1,0.501,1.75,0.387,2.546,1.176,0.468,1.7,0.293,1.93,0.386,1.05,0.143,0.923,0.132,67.8,24
"KOMATIITE [24238]",43,0.589,1.98,0.391,2.445,1.123,0.311,1.63,0.307,1.96,0.387,1.07,0.142,0.929,0.129,67.8,24
"KOMATIITE [5316]",53.15,3.59,8.96,1.25,6.495,2.026,0.65,2.37,0.35,2.54,0.54,1.57,0.21,1.44,0.19,-25.77,31
"KOMATIITE [14186]",56.01,6.51,15.5,1.71,6.22,1.49,0.329,1.36,0.26,1.49,0.3,0.98,0.155,0.96,0.137,22.5,86.5
"KOMATIITE [24899]",45.96,0.515,1.54,0.259,1.4,0.506,0.208,0.751,0.139,0.91,0.2,0.578,0.089,0.581,0.086,-20.5,30
"KOMATIITE [26783]",47.08,0.819,1.4,0.276,1.532,0.554,0.171,0.698,0.116,0.703,0.141,0.361,0.05,0.297,0.044,-28.5787789709866,30.586016960442
"KOMATIITE [5583]",43.42,0.59,0.61,0.74,0.92,1.23,1.47,1.53,1.59,1.63,1.63,1.67,1.61,1.55,1.58,48.2,-80.1
"BASALT [24702] / KOMATIITE [24632]",52.59,3,6.6,0.89,3.9,1.1,0.45,1.4,0.3,2,0.4,1.2,0.18,1.3,0.2,22.1418,86.2314
"KOMATIITE [19688]",46.6,1.7,4.2,0.69,3.1,1.1,0.47,1.67,0.3,1.63,0.39,1.19,0.17,1.12,0.17,-28,120
"KOMATIITE [20057]",41.1,1,2.5,0.3,2,0.7,0.2,1,0.2,1.3,0.2,0.8,0.1,0.7,0.1,-6.7,-51
"KOMATIITE [5316]",48.96,1.21,3.62,0.53,2.956,0.947,0.29,1.16,0.2,1.21,0.26,0.66,0.1,0.64,0.1,-25.77,31
"KOMATIITE [18431]",46.36,0.23,0.75,0.14,0.88,0.4,0.17,0.65,0.13,0.9,0.19,0.57,0.08,0.53,0.07,48.13,-78.13
"KOMATIITE [24899]",49.1,1.84,4.98,0.806,4.16,1.37,0.557,2.28,0.359,2.37,0.521,1.5,0.228,1.5,0.222,-20.5,30
