"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LATITE [18881]",56.13,80.17,158.51,15.13,52.06,9.22,1.21,7.42,0.88,4.1,0.68,1.6,0.25,1.52,0.22,46.2597,109.8711
"LATITE [23175]",56.89,71.9,142,16.2,62.2,10,2.53,7.34,1.02,3.97,0.7,2.22,0.25,1.69,0.24,32,96
"LATITE, QUARTZ [6919]",71.72,54.8,124,16.1,59.2,12.2,2.74,10.6,1.68,9.91,1.91,5.32,0.727,4.57,0.65,-18.7678,12.3792
"NOT GIVEN [14752] / LATITE [18483]",57.9,62,117,13.4,46.6,7.5,1.74,5.71,0.84,4.42,0.82,2.3,0.36,2.3,0.3,38.68,29.41
"LATITE [24534]",55.37,96.4,200,24.3,93.2,16.1,3.45,12.4,1.63,8.07,1.41,3.69,0.53,3.19,0.45,48.60308,111.154246
"LATITE [9456]",57.15,76,149,15.7,55,10.5,2.2,8,1.1,6,1.1,2.9,0.4,3,0.4,40.78,14.05
"LATITE [15953]",55.77,39.4,82.3,10.08,39.6,6.88,1.54,5.62,0.84,4.46,0.83,2.29,0.36,2.21,0.34,39.1601,29.203
"LATITE [9154]",59.9,54.3,108.1,12.18,42.4,7.38,1.67,5.46,0.73,4.2,0.77,2.17,0.29,1.84,0.25,-25.5685,-67.7247
"LATITE [6919]",62.93,90.1,192,24.78,88.9,15.9,4.31,12.8,1.78,9.48,1.71,4.55,0.565,3.52,0.501,-18.5445,12.1988
"LATITE [12365]",60.13,176.2,316.3,33.1,110.3,14.89,2.87,7.19,1.1,5.06,0.83,1.87,0.27,1.6,0.22,35,91
"LATITE, OLIVINE [14553]",54.47,30.9,63.6,7.75,31.6,6.11,1.43,5.08,0.65,3.49,0.65,1.63,0.24,1.61,0.24,25.8247,100.2492
"LATITE [21237]",57.58,32.3,62.4,7.63,28.7,5.46,1.34,4.88,0.76,4.44,0.85,2.29,0.37,2.4,0.4,40,27
"LATITE [10088]",53.69,60.4,120,14,51.7,9.7,2.3,7.5,1.06,5.6,0.99,2.7,0.4,2.5,0.4,40.821,14.426
"LATITE, QUARTZ [6919]",70.21,66.8,141,19.1,66.7,13.6,2.95,11.2,1.85,10.8,2.19,5.78,0.821,5.18,0.79,-18.7538,12.375
"LATITE [25550]",55.78,42.3,83.6,9.38,36,7.23,1.41,5.82,0.84,4.3,0.87,2.44,0.333,2.27,0.364,38.404,14.963
"LATITE [24679]",57.59,50.9,97.02,11.21,40.77,7.1,2.08,5.54,0.72,3.31,0.64,1.71,0.26,1.7,0.24,9.3780906,-83.3088964
"TRACHYANDESITE [11270] / NOT GIVEN [9883] / LATITE [12293]",56.56,202,388,40.2,146,21.2,4.1,15.1,2.1,5.7,1.1,2.5,0.4,2.4,0.86,35.8,81.5
"LATITE [12478]",58.48,66.09,121.52,13.08,45.13,7.03,1.73,4.8,0.61,3.15,0.54,1.48,0.2,1.19,0.15,33.5,87.5
