"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TEPHRITIC-PHONOLITE [9456] / PUMICE [15326]",55.96,63,124,13.5,50,9,2.3,7,1,4.8,0.9,2.4,0.4,2.5,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [23194]",52.93,20.2,46.4,5.81,24.7,4.65,1.75,4.22,0.64,3.54,0.67,1.86,0.24,1.78,0.25,61,33
"TEPHRITIC-PHONOLITE [9456]",56.67,68,127,14.1,47.7,9,2.3,6,0.9,4.6,0.9,2.3,0.3,2.3,0.3,40.78,14.05
"TEPHRITIC-PHONOLITE [6553]",52.61,197.5,327.7,36,116.4,15.2,3.66,8.45,0.98,4.59,0.76,1.93,0.27,1.76,0.24,49.315,-119.13
"TEPHRITIC-PHONOLITE [19757]",51.95,57.18,115.9,13.79,56.61,10.64,2.41,6.02,0.79,4.07,0.6,1.48,0.22,0.98,0.13,45.8317,101.1399
"TEPHRITIC-PHONOLITE [6553]",52.3,204.2,344,37.57,122.5,16.14,3.84,9.13,1.03,4.88,0.79,1.99,0.27,1.83,0.28,49.315,-119.13
"TEPHRITIC-PHONOLITE [12930]",55.1,122.92,182.74,16.45,49.83,7.31,2.23,5.71,0.82,4.24,0.88,2.41,0.36,2.48,0.38,28.57,-17.87
"TEPHRITIC-PHONOLITE [12235] / NOT GIVEN [12288]",53.87,553,934,89.7,247,30.8,6.9,21.5,2.7,11.9,2.1,5.7,0.8,5,0.8,33.85,83.25
"TEPHRITIC-PHONOLITE [12930]",49.42,90.11,166.8,18.44,67.94,12.26,3.59,9.47,1.36,7.2,1.32,3.02,0.44,2.51,0.37,28.6,-17.9
"TEPHRITIC-PHONOLITE [20288]",55.69,54.5,110.6,12.47,47.1,8.69,2.74,8.58,1.47,8.23,1.77,5.37,0.85,5.47,0.78,39.2,44
