"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
14.9,-24.35,"TEPHRITE [21239]",78,157,18.5,68.9,11.8,3.9,9.41,1.23,6.6,1.19,3.08,0.39,2.33,0.33
14.9,-24.35,"TEPHRITE [21239]",71.1,147,17.7,68.3,12,3.96,9.3,1.24,6.63,1.2,3.11,0.41,2.16,0.32
14.9,-24.35,"TEPHRITE [21239]",61.3,129,15.7,61.4,11.2,3.62,8.61,1.16,6.35,1.11,2.86,0.35,2.03,0.29
14.9,-24.35,"TEPHRITE [21239]",75.1,155,18.5,69.3,12,3.93,9.03,1.22,6.61,1.14,3.06,0.41,2.35,0.32
14.9,-24.35,"TEPHRITE [21239]",77,156,18.4,70.6,12.4,4.08,8.95,1.26,6.69,1.19,3.04,0.4,2.39,0.33
14.9,-24.35,"TEPHRITE [21239]",78.1,158,18.8,70.9,12.2,3.92,9.11,1.22,6.56,1.17,3.07,0.41,2.3,0.31
14.9,-24.35,"TEPHRITE [21239]",73.1,152,18.1,69.2,12.3,3.93,9.19,1.26,6.61,1.21,3.01,0.4,2.23,0.31
14.9,-24.35,"TEPHRITE [21239]",78.4,160,18.9,72.6,12.5,4.02,9.1,1.29,6.79,1.19,3.05,0.41,2.27,0.31
14.9,-24.35,"TEPHRITE [21239]",77.3,159,19.1,72.5,12.5,4.11,9.27,1.29,6.78,1.23,3.1,0.42,2.34,0.34
14.9,-24.35,"TEPHRITE [21239]",67.8,141,17.1,66.2,11.8,3.83,9.21,1.24,6.3,1.16,2.99,0.38,2.13,0.29
14.9,-24.35,"TEPHRITE [21239]",76.1,155,18.7,71.8,12.4,3.99,9.31,1.28,6.61,1.19,3.09,0.4,2.28,0.31
33.154,-28.806,"TEPHRITE [21557]",33.9,72.4,8.74,36,8.26,2.77,7.72,1.2,6.38,1.16,3.21,0.44,2.69,0.41
33.151,-28.791,"TEPHRITE [21557]",28.7,62.8,7.64,31.7,7.34,2.58,6.99,1.09,5.9,1.06,2.91,0.4,2.35,0.35
33.151,-28.791,"TEPHRITE [21557]",33.7,71.3,8.64,35,7.94,2.76,7.55,1.18,6.43,1.15,3.2,0.46,2.79,0.4
32.435,-27.585,"TEPHRITE [21557]",30.6,74.2,9.84,43.3,10.9,3.76,11.3,1.8,9.8,1.83,4.91,0.69,4.11,0.57
29.763,-28.774,"TEPHRITE [21557]",42.06,83.12,10.99,45.56,9.86,3.2,9.31,1.19,6.65,1.14,3.03,0.38,2.15,0.29
29.657,-28.935,"TEPHRITE [21557]",43.48,100.39,12.37,56.15,11.55,3.61,9.68,1.39,7.01,1.2,3.01,0.36,2.27,0.3
29.3526,-29.1399,"TEPHRITE [21557]",26.36,57.54,7.95,36.05,8.51,2.75,8.29,1.21,6.47,1.23,3.07,0.41,2.38,0.36
