"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"DIORITE [22237]",58.59,21.21,36.67,4.96,20.54,4.55,1.21,4,0.62,3.36,0.67,1.77,0.28,1.62,0.26,41.8743,110.775
"DIORITE, PYROXENE [21247]",60.0400929950716,21.9346037390665,45.4219595700691,5.93930962721031,25.1195557017483,4.86859761125381,1.31676161106493,3.46874535092289,0.41854564582617,2.64430828782067,0.40315514745117,1.06401829097769,0.168282881535946,1.08562924316171,0.12250440606739,27,33
"DIORITE, QUARTZ [25463]",61.1,17.1,30.7,3.19,12.4,2.21,0.69,1.87,0.25,1.37,0.26,0.74,0.11,0.68,0.1,40.4311,96.0444
"DIORITE [25528]",59.45,16.21,33.82,4.3,17.51,3.35,0.98,2.88,0.43,2.4,0.46,1.26,0.18,1.25,0.17,29.262,119.7921
"DIORITE, QUARTZ [22661]",59.25,20.7,39.5,4.79,19.8,4,0.88,3.77,0.69,4.15,0.81,2.4,0.4,2.67,0.34,42.3,113.6
"DIORITE [24939]",54,21.3,49.3,6.32,27.8,6.57,1.58,5.94,0.89,4.96,0.96,2.53,0.36,2.2,0.32,30.3628,119.2089
"DIORITE [26442]",55.56,14.9,29.7,4.19,19.6,3.65,1.54,3.1,0.43,2.27,0.42,1.22,0.17,1.11,0.18,41.1311,117.8722
"DIORITE [25116]",57.16,13.8,29.6,3.81,15.8,3.85,1.13,3.9,0.62,3.76,0.81,2.45,0.35,2.26,0.36,46.8048,89.6702
"DIORITE, QUARTZ [22421]",58.456586045303,27.4903673033794,53.8626234303709,6.57866883847608,26.16900792488,4.85930485503817,1.26916494761784,3.82482960251666,0.520583164705053,2.61085412105466,0.500250138816542,1.31318551001166,0.212259150216317,1.14849327589559,0.176557414458117,29,91.8
"DIORITE [27306]",62.27,18.4812683071746,41.3585788462193,4.79784847074458,20.3916300377639,4.18936338669101,0.952943911097667,3.74551896073298,0.580198362918913,3.54552555176295,0.724269264625162,2.14127907195214,0.327631112088976,2.14945794771917,0.319120305826902,30,102.2
"DIORITE, PYROXENE [21768]",58.89,50.074,106.04,11.362,38.7,7.081,1.37,8.474,1.134,5.968,1.207,3.575,0.54,3.345,0.487,45.6911,133.6461
"DIORITE, QUARTZ [21317]",63.98,24.19,46.82,6.02,23.58,4.24,1.37,3.39,0.46,1.96,0.37,0.89,0.14,0.75,0.14,45.5,121.5
"DIORITE [26741]",55.55,18.75,44.09,6.04,26.79,7.14,1.51,7.87,1.32,7.84,1.59,4.47,0.61,4.04,0.55,12.3691,75.3812
"DIORITE [24681]",53.91,56.79,142.67,13.01,66.9,12.97,3.44,11.8,1.55,8.1,1.44,3.88,0.52,3.05,0.4,47.7378,121.03925
"DIORITE, QUARTZ [26447]",57.0541957697423,14.8,28.73,3.691,13.86,2.72,0.7828,2.518,0.3816,2.107,0.455,1.308,0.1962,1.225,0.1971,37.2372,96.0028
"DIORITE [15974]",59.34,23.7,45.5,4.96,20,3.81,1.13,3.43,0.45,2.36,0.45,1.2,0.17,1.19,0.19,36.19,117.66
"DIORITE [25319]",49.5,31.2,63.8,7.12,28.2,6.04,1.9,5.4,0.8,4.15,0.78,2.04,0.28,1.74,0.24,32,-5
"DIORITE [24019]",54.46,17,50,6.8,31,8,6.5,7.4,1.2,6.8,1.4,3.8,0.62,4.6,0.87,-24.634,29.9391
"DIORITE, QUARTZ [15049]",49.79,15.7,37.8,4.78,20,4.2,1.17,3.74,0.6,2.92,0.52,1.62,0.22,1.42,0.21,-54.8,-68.3
"DIORITE, QUARTZ [21496]",59,26,52.4,5.98,24,4.82,1.18,4,0.62,3.59,0.69,1.96,0.27,1.74,0.26,36,98
"DIORITE [25767]",59.51,26.36,52.86,5.754,20.7,4.004,0.913,3.764,0.543,3.42,0.703,1.973,0.302,2.006,0.311,29.7919,92.6594
"DIORITE [26593]",52.2,90.5,194,22.7,86.8,14.2,2.62,9.99,1.32,6.46,1.18,3.05,0.42,2.47,0.37,41,109.8
"DIORITE, QUARTZ [20922]",62.15,30.8,60.3,7.61,28.2,5.41,1.47,3.87,0.49,2.46,0.46,1.22,0.18,1.17,0.18,41.8,125
"DIORITE [27151]",46.36,13.3,38.2,5.33,23.8,4.91,2.06970685404968,4.07205315194569,0.627,3.11,0.61,1.6,0.223,1.27,0.201,26.7226,101.5644
"DIORITE, QUARTZ [27088]",65.99,59.7,107.5,11.1,37.6,5.66,1.39,4.03,0.47,2.39,0.42,1.22,0.16,1.02,0.15,-21.04373,117.94143
"DIORITE [24504]",63.2209536819172,37.87,83.38,8.162,29,5.401,1.144,4.791,0.777,4.69,0.972,2.972,0.52,3.237,0.531,35,102.8
"DIORITE [26689]",58.65,14.9,33.9,4.38,18.5,3.56,0.93,2.69,0.42,1.77,0.37,1.12,0.14,0.97,0.14,-34.0908423126863,-70.355473563099
"DIORITE [28745]",52.92,12.6548,22.988,2.8198,11.2516,2.5668,0.943332314773043,2.8062372,0.4424,2.6364,0.5324,1.5478352,0.2168,1.4086,0.182982456140351,31.0311,89.7619
"DIORITE [25706]",59.45,88.1,160.5,17.2,58,8.35,2.32,5.92,0.72,3.72,0.64,1.68,0.24,1.44,0.24,37,120
"DIORITE [26076]",56.41,37.3,72.2,9.44,37,6.84,1.71,6,0.95,5.39,1.06,2.92,0.53,3.4,0.49,30.68335,85.56
"DIORITE [24845]",54.3,33.7,71.6,9.26,37.7,8.38,1.82,7.82,1.27,7.12,1.41,3.73,0.53,3.27,0.49,24.25,115.285
"DIORITE, QUARTZ [27339]",59.393,25.4742956719563,52.088273116285,6.42117340902019,26.9614502462468,4.97376871857045,1.32233244737338,3.4580254512266,0.474396378088439,2.42473791209647,0.479021015427704,1.3351201830629,0.187509164582482,1.25485651678904,0.185050083535052,33.5,112.3
"DIORITE, QUARTZ [24141]",52,65.5,148.5,19.4,58.1,13.6,3.5,8.2,0.9,4.5,0.8,1.8,0.2,1.4,0.2,48,-89
"DIORITE [22450]",61.43,15.4,31.9,3.83,16.16,3.104,1.13,2.43,0.35,1.81,0.34,0.91,0.13,0.88,0.13,41,111
"DIORITE, QUARTZ [26314]",59.35,15,32,4.35,18.4,3.76,1.19,3.4,0.61,3.47,0.65,1.84,0.28,1.89,0.27,35.4824,97.5719
"DIORITE, QUARTZ [24504]",61.3420678348182,36.54,80.19,8.043,28.8,5.26,1.071,4.632,0.754,4.517,0.942,2.867,0.516,3.182,0.531,35.3,102.32
"DIORITE [23289]",50.94,12.07,23.7,3.08,13.5,2.97,1.09,2.51,0.34,2.42,0.49,1.37,0.19,1.34,0.22,39.2867,-120.4722
"DIORITE [20561]",55.3,50.8,91.4,10.85,40.9,7.14,2.58,4.9,0.65,3.24,0.59,1.59,0.23,1.5,0.22,-78.078198,163.867237
"DIORITE [22188]",54.67173765,17.4263935819221,35.9553143083195,4.38177768795447,17.0980899657137,3.50337059596729,1.2725453862284,3.03050118723423,0.46737812534483,2.83457524440227,0.55134821332471,1.55027604025268,0.232656905964391,1.45035392488769,0.229202338215203,-35.912032,-70.799223
