"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PANTELLERITIC RHYOLITE [13004]",68.89,235,430,47.7,163,34.9,4.81,28.5,5.75,32.2,6.04,18.3,2.75,16.7,2.3,36.7692,11.9936
"PANTELLERITIC RHYOLITE [7625]",74.82,93,271,25.8,98,22.3,0.74,21.5,4,26.7,5.2,15.6,2.38,16.3,2.38,7.65,38.7
"PANTELLERITIC RHYOLITE [17033]",73.8,85,190,24,101,23,2.6,21,4,25,5.7,16,2.8,17,2.7,43.1,101.085
"PANTELLERITIC RHYOLITE [22611]",69.37,204.7,394.9,41.32,146.2,28.63,4.33,25.87,4.4,26.89,5.39,15.61,2.28,14.55,2.09,36.77479,11.97427
"PANTELLERITIC RHYOLITE [18206]",71.59,147.6,272.4,34.7,131,27.24,3.575,24.66,4.078,24.6,4.825,13.8,2.016,13.4,2.022,8.35,39.18
"PANTELLERITIC RHYOLITE [17033]",71.61,70,171,21,88.4,19.29,2.2,18,3.4,21,4.8,14,2.2,15,2.2,43.1,101.085
"PANTELLERITIC RHYOLITE [14188]",66.79,152,295,33.7,112.5,21.5,3.4,21.5,3.6,19.8,4,11.6,1.6,10.7,1.5,36.8258,12.0126
"OBSIDIAN [20693]",72.6826294414628,124.115551308083,254.54276403969,28.6806743372119,111.6677476485,22.0153285042738,3.63731710968874,20.5116194723796,3.19843472845814,20.0133808267605,3.86895410098436,11.47947550936,1.67139208816345,11.2841710001233,1.5640026357697,7.7496,38.80618
"PANTELLERITIC RHYOLITE [17033]",75.72,103,226,29,118,26,2.4,25,4.8,31,7.2,20,3.4,21,3.5,43.1,101.085
"PANTELLERITIC RHYOLITE [13004]",70.44,299.2,515.53,53.68,200.86,39.56,4.86,36.13,6.61,36.78,7.4,22.03,3.36,19.51,2.84,36.8121,12.0174
