"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"THOLEIITIC BASALT [8516]",52.26,7.21,17.27,2.55,12.93,4.26,1.54,4.75,0.82,4.78,0.92,2.35,0.31,1.8,0.26,20.83,-156.92
"THOLEIITIC BASALT [7524]",48.6,6.74,17.1,2.72,12.9,3.76,1.3,4.35,0.762,4.5,1.02,2.81,0.423,2.48,0.34,50.95,167.74
"THOLEIITIC BASALT [2778] / BASALT [9148]",49.92,11.1,28,4.2,20.43,5.463,1.87,5.58,0.88,5.03,0.95,2.49,0.35,2.146,0.29,19.33,-155.11
"THOLEIITIC BASALT [28668]",50.37,2.86,7.86,1.27,6.07,2.39,0.78,3.64,0.59,3.85,0.87,2.78,0.37,2.4,0.41,65.73579235,29.28559533
"THOLEIITIC BASALT [216]",51.44,9.84,23.8,3.6,16.8,4.6,1.63,5.1,0.82,4.7,0.92,2.4,0.36,1.99,0.253,20.5,-156.67
"THOLEIITIC BASALT [14146]",46.93,14.39,24.66,3.15,13.35,3.01,1.2,3.87,0.64,4.1,0.87,2.46,0.35,2.17,0.32,10.7,37.07
"THOLEIITIC BASALT [5941]",44.7,4,9.9,1.48,7.6,2.37,0.87,3.16,0.53,3.2,0.66,1.72,0.26,1.68,0.26,70.2050726,-53.426042
"THOLEIITIC BASALT [3490]",47.22,22.03,52.94,7.27,32.91,8.09,2.54,7.7,1.14,6,1.1,2.65,0.37,2.05,0.28,68.5,-29.5
"THOLEIITIC BASALT [5944]",48.13,17.3,43.8,6.3,29,7.33,2.35,7.45,1.17,6.85,1.3,3.44,0.46,2.85,0.42,68.5,-32.5
"THOLEIITIC BASALT [28708]",49.98,4.7,12.5,1.8,9.7,3.4,1,4.4,0.8,5,1,3.3,0.4,2.9,0.5,-26.650785,118.555354
"THOLEIITIC BASALT [13590]",49.7,1.6,5,0.9,4.5,1.8,0.7,2.7,0.5,3.6,0.7,2.1,0.3,2,0.3,65.1543,29.063
"THOLEIITIC BASALT [5038]",50.13,13.69,28.82,3.77,17.19,4.77,1.69,5.09,0.85,5.01,0.96,2.63,0.34,1.99,0.3,-0.87,-91.35
"THOLEIITIC BASALT [23654]",50.63,19.8,41.3,4.96,20.8,4.3,1.54,4.11,0.594,3.47,0.666,1.84,0.255,1.57,0.223,32.5,106.5
"THOLEIITIC BASALT [17609]",48.52,11.052,26.162,3.655,17.306,4.673,1.593,5.075,0.843,5.163,1.052,2.855,0.416,2.572,0.366,65.78,-19.8102
"THOLEIITIC BASALT [5546]",52.78,3.93,9.8,1.44,7.04,2.2,0.81,2.83,0.5,3.37,0.76,2.26,0.32,2.13,0.31,65.25,-113.53
"THOLEIITIC BASALT [1496] / BASALT [83]",51.37,7.73,27.3,3.66,16.67,4.79,1.9,6.01,0.94,5.19,0.97,2.68,0.33,2.24,0.32,20.1141,-155.5905
"THOLEIITIC BASALT [24901]",50.54,5.380411632,17.24250246,2.420337642,11.01,3.371950862,0.993776278,4.243056302,0.764890181,5.003096808,1.120119466,3.241405525,0.503455019,3.249824834,0.496437873,-21.0172,119.8389
"THOLEIITIC BASALT, OLIVINE [7803]",50.5,24.2,46.8,6.62,21.65,5.02,2.21,6.75,0.902,4.98,0.938,2.28,0.327,1.89,0.267,-38,145
"THOLEIITIC BASALT [2]",46.18,7.66,19.13,2.48,13.6,3.66,1.26,3.99,0.539,3.23,0.591,1.49,0.197,1.29,0.176,19.74,-155.05
"THOLEIITIC BASALT [21650]",48.72,0.46521827,0.98831876,0.16420059,0.93757133,0.50496205,0.23026725,0.94331278,0.21248602,1.69124602,0.41100394,1.27732788,0.21208406,1.44605052,0.23630214,-10.653,-163.8795
"THOLEIITIC BASALT, QUARTZ [7753]",51.9,5.64,13.35,1.91,9.5,3.19,1.05,3.78,0.68,4.44,0.94,2.61,0.38,2.35,0.38,48,142
"THOLEIITIC BASALT [15597]",50.64,1.68,3.83,0.53,3.76,1.5,0.62,1.72,0.3,2.11,0.48,1.75,0.28,1.25,0.23,-25.89,-177.18
"THOLEIITIC BASALT [8687]",49.8,6.73,16.41,2.25,10,3.09,1.11,3.54,0.66,4.27,0.93,2.5,0.33,2.34,0.36,37,114
"THOLEIITIC BASALT, QUARTZ [19477]",51.97,22.21,42.99,4.994,19.01,4.257,1.417,4.293,0.661,3.596,0.627,1.587,0.228,1.359,0.206,20.85,110
"THOLEIITIC BASALT [7765]",50.28,18.679,38.559,5.27,23.795,5.8525,2.005,6.219,0.914,4.8395,0.877,2.0895,0.31,1.6745,0.257,53.675,112.95
"THOLEIITIC BASALT, OLIVINE [17680]",51.24,15.5,29.67,3.51,15.63,3.93,1.5,3.98,0.6,3.5,0.63,1.64,0.23,1.31,0.19,12.9033,108.1764
"THOLEIITIC BASALT [7260]",49.61,3.39,9.23,1.3,6.8,2.31,0.8,2.68,0.46,3.44,0.76,2.2,0.33,2.32,0.35,51.5,-90.25
"THOLEIITIC BASALT [12151]",50.97,1.72,5.66,0.98,6.12,2.43,0.96,3.67,0.68,4.6,1.04,3.14,0.47,2.89,0.48,33.171,139.73
"THOLEIITIC BASALT [6671]",47.76,20.16,45.32,7.46,5.77,2.03,2.68,8.43,1.36,7.51,1.53,3.82,0.54,3.37,0.5,66.6,-35
"THOLEIITIC BASALT [19211]",45.65,19,42.1,6.48,28.2,6.34,2.55,5.89,0.95,5.41,1.09,2.89,0.41,2.54,0.4,36.2,117.9
