"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"DACITE [25195]",64.4,17.2,40.5,3.8,12.5,3,0.7,2,0.2,1.4,0.2,0.5,0.1,0.7,0.1,30.053,55.85075
"DACITE [20296]",62.89,14.6,29.7,4,16.8,3.8,1.2,3.6,0.6,3.2,0.6,1.8,0.3,1.7,0.3,18.9936386,-98.9621297
"DACITE [22306]",74.03,40.7,79.5,9.06,33.5,7.51,1.09,6.56,1.13,6.09,1.21,3.27,0.5,3,0.44,27,99
"DACITE [11926]",65.16,36.19787828,49.59105219,8.332452122,31.32656115,5.533373122,1.382993628,4.77072135,0.569629307,2.800790095,0.510344403,1.346697088,0.172981329,1.18626362,0.172992556,41.78,120.65
"DACITE [21408]",64.95,4.037246808,9.965570341,1.550378162,7.722774967,2.433251478,0.806436115,2.923060537,0.506411949,3.36502849,0.727271131,2.134695185,0.328040897,2.284330643,0.346757111,-18.02,-174.32
"DACITE [15311]",66.44,41.6,81.3,8.1,27.6,4.91,1.1,3.63,0.61,2.88,0.56,1.81,0.27,2,0.31,-26.1275,-66.5816
"DACITE [13782]",64.89571943,14.1365036,31.35386727,3.799150674,17.00771517,4.975113083,1.359478307,5.051675677,0.920483185,6.01384911,1.313123138,3.694374477,0.559043547,3.63738986,0.594728051,55.32177,-161.96336
"DACITE [22261]",65.94,13.1,28.4,3.31,13.2,3.2,0.8,3,0.5,3.1,0.6,1.9,0.28,1.9,0.32,27.448121,-112.600646
"DACITE [23478]",74.83,5.4,11.7,1.63,8.2,2.57,0.85,4.06,0.85,5.82,1.26,4.09,0.64,4.23,0.67,40.5,42.3
"DACITE [12761]",68.12,32.99,58.39,6.7,23.87,3.8,1.15,2.75,0.34,1.54,0.28,0.67,0.11,0.64,0.09,30.688,54.785
"DACITE [24187]",67.39,34,79,10.6,47,11,4.9,11.7,2.1,13.7,2.7,7.7,1.2,7.7,1.19,57,93.5
"DACITE [26655]",67.98,24.6,49.3,5.4,20.3,3.4,0.85,2.3,0.32,1.7,0.312,0.85,0.12,0.8,0.11,-29.39,-69.88
"DACITE, BIOTITE-HORNBLENDE [23770]",54.76242532,15.36530863,29.13208765,3.393454808,13.736061,3.006605473,0.862649998,2.871650337,0.44504152,2.729036347,0.566428138,1.687718614,0.250269595,1.645964764,0.253178999,37.75,23.43
"DACITE [19242]",69.3,58.6,118,13.1,49.6,9.16,2.4,7.5,1.01,5.78,1.14,3.31,0.47,3.2,0.47,33.8,85
"DACITE [20798]",69.74,31.7,65.2,8.31,33.8,7.38,1.49,7.25,1.35,8.44,1.63,4.98,0.823,5.42,0.886,44,114
"DACITE [28910]",67.18,21.7,43.4,4.89,18.1,3.43,0.86,2.8,0.41,2.19,0.42,1.24,0.19,1.27,0.2,-25.08114119,-69.24595527
"DACITE [8900]",68.73,42.9,91.1,9.67,33.41,6.67,1.2,5.8,0.83,5.06,1.07,2.83,0.45,2.94,0.44,50.2,-60.6
"DACITE [21408]",64.75,3.89,9.51,1.48,7.32,2.29,0.754,2.79,0.481,3.17,0.69,2.02,0.314,2.18,0.382,-18.02,-174.32
"DACITE [12418]",62.31,146,271,27.1,93.3,12.4,3,9.87,1.1,5.33,0.904,2.19,0.193,1.84,0.137,34.25,90.25
"DACITE [22306]",69.14,34.5,72.1,8.09,31.3,6.55,0.97,5.3,0.89,5.64,1.19,3.5,0.51,3.33,0.51,26.5,99.7
"DACITE [2342]",64.8,3.02,6.46,0.96,4.64,1.24,0.39,1.59,0.24,1.49,0.32,1.03,0.16,1.04,0.15,31.8742,141.2265
"DACITE [9816]",64,35.3,67.8,7.75,28.3,4.48,1.29,3.75,0.44,2.5,0.39,1.2,0.29,1.08,0.16,46.65,134.5
"DACITE [24228]",68.45,45.7,80,9.59,34,6.85,0.92,5.98,0.99,5.85,1.14,3.06,0.45,2.81,0.42,36,-106
"DACITE [28542]",64.76,11.2,29,3.53,18.5,5.04,1.65,6.03,1.01,5.78,1.39,3.85,0.601,4,0.618,6.9,94.69
"DACITE [7218]",63.89,21.49,43.27,4.67,17.45,3.8,0.84,3.88,0.61,3.71,0.8,2.24,0.32,2.1,0.32,51.25,-91.25
"DACITE [25356]",66.34,46.9,96.8,10.81,41.1,8.27,1.62,7.96,1.23,7.34,1.33,3.92,0.58,3.62,0.56,-29.10539833,-51.32343167
"DACITE [20839]",59.8,47.76,75.48,10.49,38.85,6.3,1.74,4.93,0.56,2.81,0.5,1.18,0.16,1.04,0.15,8.399323,-82.220166
"DACITE [16007]",68.95,16.08,32.31,3.64,14.87,3.23,0.83,3.08,0.52,3.13,0.66,1.98,0.31,2.07,0.33,36.2856,119.0064
"DACITE [20049]",63.91,26.1,50.8,5.69,20.8,3.54,1.08,2.87,0.42,2.27,0.47,1.38,0.21,1.45,0.22,22.0389,95.0431
"DACITE [23478]",78.55,15.2,27.5,2.91,10.8,2.11,0.49,2.3,0.41,2.68,0.62,2.05,0.35,2.52,0.42,40.5,42.3
"DACITE [24773]",64.46,41.6,84.9,10.67,42.2,7.98,1.49,7.22,1.13,6.66,1.33,3.87,0.55,3.52,0.48,31.2,-6.9
"DACITE [28783]",71.21,6.02,12.4,1.62,6.74,1.78,0.593,1.92,0.38,2.58,0.55,1.65,0.26,1.75,0.281,6.578241667,-75.83576389
"DACITE [28871]",66.02,45.6,90.8,10.2,36.1,7.17,2.21,6.16,0.84,5.12,1.05,2.83,0.46,2.84,0.44,25.4,115.7
"DACITE [24458]",67.62705082,20.193,38.92233333,4.879333333,20.88566667,4.784333333,1.293666667,5.109,0.806333333,5.476,1.134,3.286333333,0.497666667,3.484,0.513333333,41.35776667,44.43893333
"DACITE [25356]",66.18,46.3,94,10.71,45.7,8.22,1.59,8.36,1.26,6.9,1.47,4.29,0.59,3.67,0.57,-29.29215333,-51.59204167
"DACITE [25247]",64.81,33.27,60.97,7.17,23.87,6.5,1.21,4.74,0.65,3.5,0.68,2.05,0.3,2.07,0.27,21.11965,85.85225
"DACITE [13622]",65.47,36.2,76.3,7.6,26.7,4,0.9,3.4,0.6,2.7,0.5,1.6,0.3,1.6,0.2,38.35,26.4
"DACITE [24228]",68.12,45.4,88.8,10,38.5,9.45,1.04,10.4,1.89,12.4,2.68,7.28,0.96,5.43,0.8,36,-106
"DACITE [22652]",66.11,17,34.5,4.35,16.3,3.69,0.94,3.26,0.459,2.69,0.481,1.43,0.174,1.15,0.156,46.2369,-122.2075
"DACITE [18115]",71.55531146,29.990591,54.501892,6.302652,23.093937,4.263602,0.768369,3.471208,0.56183,3.411135,0.717463,2.088897,0.338124,2.345451,0.383262,21.3432,-104.6837
"DACITE [22798]",64.65,36,70,8.2,27,4.9,0.99,3.8,0.6,3.3,0.6,1.7,0.26,1.7,0.25,-21.8314,-68.1789
"DACITE, PYROXENE [23709]",66.12,20.5,45.3,5.82,25.3,5.8,1.37,5.5,0.9,6,1.2,3.6,0.54,3.7,0.59,-33.5,-70.5
"DACITE [9195]",63.11,31.9,55.1,5.95,22.9,4.42,1.23,3.3,0.45,2.34,0.41,1.05,0.15,0.86,0.14,-0.3,-78.2
"DACITE [23904]",64.565,35.9087,62.9095,8.22636,30.5866,5.307,1.69011,4.7103,0.707,3.584,0.693,2.02293,0.345,2.22,0.33384,44.4,120.5
"DACITE [11926]",64.81,27.60321573,50.93665696,6.172792943,22.84551221,4.069158385,1.083599263,3.600142433,0.458740486,2.31794477,0.436173837,1.187248625,0.158348471,1.068843291,0.164970716,41.78,120.65
"DACITE [16193]",64.99,19.55,38.19,4.44,16.66,3.39,0.98,3.13,0.45,2.66,0.57,1.67,0.26,1.73,0.27,43.145,140.425
"DACITE [19045]",63.38,23.74,52.66,6.625,30.45,7.124,1.839,6.617,1.071,6.726,1.358,3.971,0.636,4.363,0.698,15.877272,-61.582014
"DACITE [11951]",70.21,38.5,80,9.33,41.1,9.54,1.9,8.8,1.6,9.84,2.06,6.12,1.01,6.44,1.01,-40.56717,-72.12817
"DACITE [12275]",65.45,47.3,78.9,8.8,31.3,4.6,1.2,3.1,0.4,2,0.4,1,0.13,0.8,0.12,34.5,89
"DACITE [19371]",66.04,28.5,51.2,6.68,25.6,3.95,1.1,3.11,0.39,1.83,0.33,0.9,0.15,0.93,0.13,31.9637,84.9666
"DACITE [21021]",68.14,10,25.1,3.63,17,4.56,1.56,5.16,0.86,5.43,1.13,3.44,0.51,3.4,0.52,31.80435,139.34125
"DACITE [25234]",59.66,6.3,12.7,1.57,6.3,1.58,0.52,1.52,0.25,1.4,0.31,0.92,0.14,1.03,0.17,-7.38,126.03
"DACITE [12646]",63.9,36.7,69.3,6.44,20.7,4.1,0.99,3.23,0.58,3.25,0.62,1.73,0.29,1.82,0.23,39.6,39.5
