"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
53.5,91,"RHYODACITE [23064]",39,83,9.6,35,7,1.68,6.2,1.03,5.57,1.24,3.05,0.54,3.59,0.61
54.5,89.5,"RHYODACITE [23064]",28,56,6.8,25,4.5,1.33,4.2,0.72,3.74,0.83,1.94,0.37,2.39,0.41
56.064,158.49,"RHYODACITE [23079]",23.98,51.45,7.64,31.4,6.77,1.33,6.6,0.96,5.88,1.21,3.72,0.54,3.87,0.6
37.8,111.4,"RHYODACITE [23102]",66.44,122.55,16.27,68.01,11.56,1.54,8.47,1.27,7.27,1.52,4.1,0.59,3.69,0.57
-14.0678,-70.5843,"RHYODACITE [5943]",35.6,73.9,8.62,31.3,5.5,0.85,3.71,0.53,2.62,1.1,0.59,0.18,1.15,0.17
-14.0678,-70.5843,"RHYODACITE [5943]",34,70,8.1,29,5.3,0.78,3.9,0.49,2.7,1.3,0.5,0.19,1.3,0.18
-14.0678,-70.5843,"RHYODACITE [5943]",38.7,79.7,9.57,34,6.2,0.98,3.39,0.61,2.93,0.79,1.04,0.2,1.3,0.15
-14.0678,-70.5843,"RHYODACITE [5943]",39,81,9.2,34,5.8,0.94,4.1,0.57,2.8,0.54,1.3,0.21,1.3,0.2
-14.0678,-70.5843,"RHYODACITE [5943]",39,80,9.3,34,5.9,0.91,3.8,0.54,2.75,0.7,1.1,0.19,1.3,0.2
-24,-66.5,"RHYODACITE [23250]",35.1,80.8,9.1,32,6.7,1.2,6.6,1,6.8,1.3,3.7,0.6,3.3,0.5
-24,-66.5,"RHYODACITE [23250]",43.2,87,9.6,32,7.2,1.5,6.7,1,6.3,1.3,3.6,0.6,3.5,0.5
50.85664,13.67792,"RHYODACITE [23467]",104.4,190.1,22.63,80.9,14.67,1.69,11.38,1.58,7.51,1.27,3.25,0.43,2.74,0.39
32,115,"RHYODACITE [23573]",75.77,129,14.63,51.08,7.74,1.74,5.11,0.74,3.48,0.65,1.69,0.24,1.45,0.22
32,115,"RHYODACITE [23573]",77.15,135.1,15.13,52.62,8.11,1.86,5.62,0.79,3.99,0.72,1.97,0.29,1.74,0.28
32,115,"RHYODACITE [23573]",69.26,120.6,13.61,47.23,7.37,1.71,5.2,0.74,3.61,0.67,1.8,0.25,1.52,0.23
32,115.5,"RHYODACITE [23573]",67.05,114.3,13.54,48.07,7.74,1.72,5.93,0.87,4.43,0.89,2.38,0.37,2.28,0.36
32,115.5,"RHYODACITE [23573]",66.95,120.4,13.68,48.19,7.72,1.63,5.76,0.88,4.56,0.9,2.48,0.38,2.34,0.38
32,115.5,"RHYODACITE [23573]",55.36,97.45,11.14,39.69,6.45,1.37,4.84,0.73,3.76,0.74,2.02,0.31,1.95,0.31
32,115.5,"RHYODACITE [23573]",66,118.8,13.67,47.48,7.77,1.66,5.57,0.84,4.43,0.86,2.36,0.37,2.19,0.35
32,115.5,"RHYODACITE [23573]",67.13,121.2,13.73,49.62,8,1.69,5.8,0.9,4.54,0.87,2.49,0.37,2.38,0.38
32,115.5,"RHYODACITE [23573]",58.26,97.34,10.66,36.09,5.6,1.3,4.17,0.62,3.36,0.65,1.89,0.29,1.85,0.29
