"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"BASANITE [15088]",43.68,39.7,80.1,9.18,36.5,7.36,2.34,6.34,0.902,4.54,0.759,1.81,0.233,1.3,0.175,36.6199,118.8672
"BASANITE, HORNBLENDE [17668]",43,48.6,96,11.5,45.8,9.4,2.82,8.2,1.1,5.7,1,2.6,0.34,2,0.31,50.5331,9.898
"BASANITE [15937]",43.366975,52.046,99.151,12.049,46.357,7.886,2.336,5.922,0.75,3.933,0.677,1.784,0.227,1.5,0.203,50.25,6.73
"BASANITE [17668]",43,43.7,92.2,11.4,46.1,8.99,2.71,7.73,1.05,5.45,0.943,2.28,0.293,1.75,0.24,50.5029,9.9378
"BASANITE [20751]",44.15,31,62,8,33,8,2.7,7,1.07,5.7,1,2.3,0.29,1.6,0.21,29.0628,118.9812
"BASANITE [10608]",46.52,43.78,93.95,10.85,40.9,10.21,2.46,8.69,0.93,4.8,0.7,2.25,0.38,1.74,0.32,-15.6,-175.97
"BASANITE [13387]",43.97,52,107,14.4,54,10.7,3.3,9,1.35,6.8,1.24,2.73,0.35,2.17,0.27,-74,167.5
"BASANITE [22929]",43.95633,28.0590951404837,60.3634797497096,7.78170621351822,33.1074071046258,7.85849536222679,2.54379859733219,7.49489845046332,1.13041686190086,6.04782201841936,1.0556331437083,2.43993132113882,0.30593362381823,1.68927250257766,0.238293353818684,-14.3,-170.7
"BASANITE, HORNBLENDE [12924]",44.7,60,126,8,51,7.9,2.63,1.25,0.2,0.97,0.19,0.49,0.06,0.46,0.34,21.37,153.15
"BASANITE [19949]",43.09,97,185,20.5,80,14.11,4.13,11.53,1.46,7.99,1.39,3.25,0.432,2.47,0.354,28.5,-18
"BASANITE [26362]",41.72,95.682,186,22.722,89.863,17.032,5.093,14.416,1.93,9.76,1.686,4.081,0.524,3.126,0.441,-22.60626,14.67729
"BASANITE [7581]",44.96,146,235,20.4,78.4,12.5,3.56,9.2,1.4,6.7,1.28,2.8,0.4,2.3,0.41,44.6,3
"BASANITE [22866]",43.3,64.3,123.4,13.56,53.1,9.62,3.1,8.06,1.023,5.74,1.011,2.62,0.319,1.95,0.261,27.08,37.25
"BASANITE [23182]",42.35,76.6,130,14.3,52.9,9.11,2.68,7.66,0.88,4.47,0.76,1.72,0.23,1.3,0.19,-24.7,-49
"BASANITE [14732]",44.1356177116275,66.7553003533569,140.166519434629,17.1992049469965,70.4668727915194,13.1190371024735,3.95273851590106,11.8520318021201,1.48409893992933,6.70671378091873,1.04726148409894,2.61241166077739,0.291519434628975,1.69832155477032,0.221731448763251,27.9656,-15.5206
"BASANITE [22929]",43.93906,33.3382154789685,71.1347380225455,8.90992805225091,36.9095582518993,8.27107033850779,2.61226973447645,7.61894426919867,1.11011266083535,6.01033380421869,1.02908590737468,2.29598929323407,0.285082710827092,1.5841457978348,0.218940769203564,-14.3,-170.7
"BASANITE [23682]",43.29,32.5,70.2,8.71,36.9,7.5,2.5,6.3,0.9,4.8,0.8,2,0.25,1.6,0.22,-26,-80
"BASANITE [24534]",47.47,93.1,195,23.7,94.2,16.7,4.01,12.1,1.56,7.31,1.29,3.05,0.44,2.49,0.35,48.001872,111.031179
"BASANITE [12409]",43.38,36.3,73.3,8.56,36.4,7.54,2.755,6.7,1.01,4.89,0.83,1.91,0.237,1.27,0.188,35.75,40.25
"BASANITE [24590]",43.13,16,36.09,4.59,19.42,4.9,1.26,6.27,1.03,6.18,1.37,3.67,0.53,3.25,0.43,13.5,75.9
