"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"SUBALKALI BASALT [21062]",48.48,18.2,44,5.88,27.3,6.85,2.37,7.46,1.14,6.75,1.34,3.63,0.503,3.15,0.454,28.5105,30.5503
"SUBALKALI BASALT [18406]",50.21,9.5,23,3.01,13.5,3.5,1.11,3.63,0.57,3.33,0.67,1.72,0.24,1.47,0.21,19.12,72.91
"SUBALKALI BASALT [6126]",47.28,26.27,56.12,7.28,30.53,6.99,2.28,6.43,0.95,5.34,0.99,2.49,0.33,2.03,0.29,-25.36,-129.25
"SUBALKALI BASALT [19432]",48.02,9.94,20,2.46,10.4,2.64,0.89,3.2,0.54,3.5,0.76,2.2,0.33,2,0.3,22.5,72
"SUBALKALI BASALT [20384]",51.98,42,88,12.1,52,10.4,2.8,8.9,1.36,8.4,1.75,5.1,0.81,5.3,0.79,50,79
"SUBALKALI BASALT [16705]",48.06,37.7,73,8.7,34.5,7.1,2.24,6.43,0.94,5.16,0.93,2.26,0.305,1.8,0.247,50.707,7.238
"SUBALKALI BASALT [15626]",49.57,14.06,29.34,3.89,18.32,4.6,1.62,5.19,0.73,4.47,0.85,2.39,0.3,1.98,0.26,-36.9,174.87
"SUBALKALI BASALT [21062]",48.15,18.8,44.2,6.1,26.2,6.83,2.3,7.44,1.16,6.83,1.35,3.67,0.51,3.12,0.455,28.5105,30.5503
"SUBALKALI BASALT [22232]",51.28,21.1,47.4,6.87,30.7,7.79,2.36,8.33,1.34,8.32,1.71,4.83,0.64,3.98,0.6,36,102
"SUBALKALI BASALT [19432]",47.99,10.2,20.7,2.56,10.7,2.73,0.94,3.27,0.54,3.57,0.78,2.22,0.33,2.04,0.32,22.5,72
"SUBALKALI BASALT [19432]",49.18,11.8,24.2,3.07,13,3.37,1.04,3.86,0.63,3.91,0.82,2.36,0.35,2.13,0.32,22.5,72
"SUBALKALI BASALT [13569]",50.64,24.18,52.55,6.75,31.1,7.61,2.33,8.32,1.27,7.56,1.48,3.91,0.55,3.86,0.52,22.5,78.625
"SUBALKALI BASALT [13569]",48.46,19.13,42.54,5.59,26.4,6.65,2.2,7.39,1.14,6.73,1.33,3.53,0.49,3.36,0.44,22.5,78.625
"SUBALKALI BASALT [19183]",48.2,19.2,43.8,5.74,24.7,5.8,1.7,6.26,1.1,6.62,1.34,3.78,0.58,3.46,0.54,0.6688,-59.0667
"SUBALKALI BASALT [2065]",52.8,49.13,113.5,12.75,55.21,11.68,2.4,10.6,1.58,9.14,1.78,4.67,0.66,4.25,0.61,69.4,90
"SUBALKALI BASALT [22232]",52.37,5.83,14.7,2.28,11.1,3.28,0.96,3.91,0.67,4.32,0.94,2.64,0.38,2.37,0.35,36,102
"SUBALKALI BASALT [17313]",51.52,15.9,34.5,4.14,16.9,4.01,1.29,4.31,0.681,4.25,0.902,2.43,0.352,2.25,0.33,21.5,73.8
"SUBALKALI BASALT [17313]",51.32,8.01,19.2,2.4,10.9,2.95,1.11,3.54,0.58,3.75,0.798,2.18,0.322,2.02,0.296,21.5,73.8
"SUBALKALI BASALT [16336]",48.68,46.5,99.8,12.8,55.5,10.91,3.26,9.77,1.4,8.41,1.62,4.07,0.54,3.23,0.5,25.8,100.5
"SUBALKALI BASALT [13569]",49.01,9.42,21.67,3.07,15.18,4.31,1.53,5.01,0.82,5.07,1.01,2.76,0.39,2.69,0.37,22.5,78.625
"SUBALKALI BASALT [21062]",48.36,18.8,44,5.91,27.7,6.97,2.38,7.93,1.2,7.17,1.44,3.9,0.527,3.31,0.472,28.2836,30.7517
"SUBALKALI BASALT [11486] / BASALT [1971]",46.2,21.1,50.1,6.21,25.1,5.98,1.75,5.97,0.72,4.44,0.83,2.06,0.28,1.7,0.28,21.5,70.5
"SUBALKALI BASALT [13569]",49.14,11.16,25.21,3.37,16.34,4.42,1.51,4.96,0.82,4.95,1.01,2.67,0.37,2.56,0.35,22.5,78.625
"SUBALKALI BASALT [16033]",51.9828512306384,25.02,47.5,5.68,25.2,5.94,1.92,5.86,0.86,4.81,0.87,2.16,0.29,1.8,0.23,33.4,126.5
"SUBALKALI BASALT [12410]",52.1,9.5,21,2.8,12.7,3.7,1.19,3.7,0.64,3.5,0.68,1.61,0.22,1.22,0.18,-45.1183,-69.3367
"SUBALKALI BASALT [16336]",46.91,7.6,17.8,2.5,10.9,3.49,1.28,3.68,0.63,4.43,0.86,2.27,0.33,1.8,0.25,25.8,100.5
"SUBALKALI BASALT [16033]",51.5745084774996,29.56,53.75,6.45,27.95,6.4,2.06,6.31,0.89,5.14,0.92,2.27,0.31,1.83,0.24,33.4,126.5
"SUBALKALI BASALT [21062]",48.13,19,43.2,6.04,26.7,6.87,2.35,7.68,1.2,7.05,1.39,3.8,0.532,3.28,0.48,28.2836,30.7517
"SUBALKALI BASALT [13569]",48.61,15.48,34.65,4.58,21.54,5.45,1.77,5.96,0.94,5.75,1.19,3.17,0.45,3.13,0.43,22.5,78.625
"SUBALKALI BASALT [16336]",47.56,16.4,35,4.65,18.5,4.41,1.59,4.11,0.7,4.45,0.89,2.31,0.33,2.01,0.31,25.775,100.45
"SUBALKALI BASALT [22232]",51.52,6.71,16.5,2.5,12,3.29,1.24,4.56,0.77,4.73,1,3.01,0.38,2.58,0.37,36,102
"SUBALKALI BASALT [19183]",50.8,15.5,35.6,4.74,21.7,5.12,1.74,6.04,1.02,5.81,1.26,3.48,0.51,3.18,0.45,0.6688,-59.0667
"SUBALKALI BASALT [18406]",50.56,14.4,31.7,4.27,18.4,4.49,1.43,4.44,0.68,3.96,0.8,2.08,0.3,1.82,0.26,19.12,72.91
"SUBALKALI BASALT [13569]",50.16,10.17,23.97,3.26,15.92,4.48,1.56,5.13,0.84,5.19,1.05,2.81,0.38,2.69,0.36,22.5,78.625
"SUBALKALI BASALT [18880]",53.2,52,116,15,58,11,3.33,11.7,1.644,7.89,1.409,3.16,0.373,1.958,0.264,40.245,117.12
"SUBALKALI BASALT [20384]",52.05,47,104,13.9,57,11.5,3.2,10.9,1.63,9.5,1.82,5.1,0.75,4.3,0.63,69.5,90
"SUBALKALI BASALT [8382]",47.31,27.4,55.1,7.19,30.2,6.69,2.17,6.79,1.01,5.47,1.02,2.48,0.34,2.07,0.29,-20.33,57.5
"SUBALKALI BASALT [26151]",50,53.3,119,15.8,68.2,13.3,2.83,7.7,1,5.1,0.9,2.5,0.36,2.2,0.3,36.12035,47.3191166666667
"SUBALKALI BASALT [18844]",49.01,11.8,25,3.12,14,3.55,1.19,3.79,0.65,3.9,0.78,2.26,0.33,2.02,0.31,13,78
"SUBALKALI BASALT [12012]",46.6,22.6,45.8,5.72,23.6,5.37,1.82,5.16,0.77,4.15,0.76,1.95,0.28,1.56,0.22,36.42,118.58
"SUBALKALI BASALT [16336]",47.69,34.1,69.6,8.1,34.7,6.18,2.03,6,0.87,4.45,0.86,2.31,0.28,1.91,0.25,27,100.5
"SUBALKALI BASALT [20384]",53.2,48,103,14.7,59,11.4,2.6,11.5,1.64,10,2.2,6.2,1.04,6.4,0.97,54,70
"SUBALKALI BASALT [18844]",49.42,4.42,9.02,1.09,4.79,1.27,0.41,1.49,0.27,1.67,0.35,1.07,0.16,0.99,0.15,13,78
"SUBALKALI BASALT [20384]",53.3,31,66,9,38,7.6,1.99,7.1,1.1,7.1,1.55,4.7,0.75,4.7,0.73,54,70
"SUBALKALI BASALT [16336]",48.69,9.3,20.7,2.73,10.4,2.97,1.08,2.83,0.47,3.05,0.65,1.7,0.23,1.44,0.2,25.775,100.45
"SUBALKALI BASALT [18844]",49.53,12,25.9,3.31,14.1,3.7,1.16,4.4,0.8,5.2,1.1,3.2,0.5,3.4,0.53,13,78
"SUBALKALI BASALT [22232]",51.63,4.5,11.2,1.85,9.34,2.96,1.02,3.82,0.66,4.25,0.94,2.73,0.39,2.45,0.39,36,102
"SUBALKALI BASALT [18406]",50.62,11.7,26.7,3.3,14.2,3.42,1.08,3.49,0.53,3.12,0.63,1.61,0.23,1.42,0.2,19.12,72.91
"SUBALKALI BASALT [19432]",50.1,10.2,21.5,2.79,12.5,3.41,1.08,4.15,0.68,4.28,0.89,2.5,0.36,2.2,0.34,22.5,72
"SUBALKALI BASALT [24288]",51.44,10.6,22.8,2.94,13.2,3.6,1.22,4.5,0.8,4.8,1,2.7,0.4,2.6,0.39,21.26,71.8
