"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
42,143,"LHERZOLITE, SPINEL [4402]",0.071,0.25,0.039,0.264,0.0616,0.019,0.041,0.0061,0.037,0.0065,0.019,0.0036,0.025,0.005
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",0.21,0.4,0.06,0.4,0.17,0.07,0.3,0,0.39,0,0.21,0,0.21,0.05
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",4.66,8.29,0.81,2.48,0.46,0.14,0.37,0,0.25,0,0.14,0,0.13,0
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",5.37,7.13,0.44,1.33,0.29,0.12,0.41,0,0.58,0.13,0.41,0.06,0.39,0.06
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",2.03,2.59,0.17,0.78,0.22,0.1,0.3,0,0.44,0,0.3,0,0.31,0.05
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",0.34,0.65,0.09,0.51,0.18,0.09,0.27,0,0.42,0,0.3,0,0.33,0.05
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",5.74,11.8,1.37,5.13,1.15,0.34,0.9,0.14,0.74,0.14,0.39,0.06,0.37,0.05
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",3.31,9.09,1.16,3.7,0.74,0.23,0.52,0,0.42,0,0.25,0,0.24,0.04
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",1.55,4.31,0.62,2.9,0.83,0.29,0.8,0.13,0.76,0.14,0.4,0.06,0.39,0.06
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",3.85,7.09,0.95,4.07,1.01,0.34,0.96,0.15,0.82,0.15,0.39,0.05,0.31,0.05
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",2.07,4.03,0.45,1.74,0.42,0.15,0.44,0,0.52,0.11,0.36,0.06,0.37,0.06
39,-4,"LHERZOLITE, SPINEL, XENOLITH [18847]",3.47,6.54,0.88,3.85,1.01,0.34,0.88,0.13,0.68,0.11,0.29,0,0.2,0
41,88,"LHERZOLITE [20656]",6.24604141291108,13.6906211936663,1.78319123020706,7.73447015834348,1.90012180267966,0.816077953714982,2.07917174177832,0.337393422655298,1.98416565164434,0.393422655298417,1.14616321559074,0.17,0.89,0.155907429963459
40,10,"LHERZOLITE, XENOLITH [17333]",0.56,1.23,0.18,0.87,0.31,0.11,0.44,0.08,0.56,0.12,0.35,0.05,0.34,0.05
40,10,"LHERZOLITE, XENOLITH [17333]",0.91,1.8,0.19,0.63,0.12,0.03,0.15,0.02,0.12,0.02,0.08,0.01,0.09,0.02
40,10,"LHERZOLITE, XENOLITH [17333]",1.77,4.17,0.49,1.9,0.34,0.08,0.38,0.05,0.26,0.05,0.16,0.02,0.17,0.03
40,10,"LHERZOLITE, XENOLITH [17333]",0.44,1.02,0.16,0.78,0.26,0.09,0.34,0.06,0.44,0.09,0.3,0.04,0.32,0.05
40,10,"LHERZOLITE, XENOLITH [17333]",2.71,5.07,0.51,2.02,0.49,0.15,0.61,0.1,0.65,0.13,0.4,0.06,0.41,0.07
40,10,"LHERZOLITE, XENOLITH [17333]",1.3,2.81,0.35,1.44,0.34,0.12,0.43,0.08,0.53,0.11,0.33,0.05,0.36,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",1.42,1,0.3,1.1,0.27,0.1,0.38,0.08,0.5,0.11,0.33,0.05,0.34,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.49,1.25,0.19,0.95,0.31,0.11,0.39,0.09,0.54,0.12,0.35,0.08,0.38,0.06
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.11,0.43,0.09,0.66,0.23,0.09,0.35,0.07,0.48,0.11,0.33,0.05,0.32,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.41,0.86,0.12,0.62,0.21,0.08,0.29,0.07,0.42,0.1,0.3,0.05,0.32,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.8,1.11,0.18,1.17,0.3,0.12,0.37,0.09,0.62,0.14,0.42,0.06,0.43,0.06
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.36,0.81,0.12,0.7,0.23,0.09,0.29,0.08,0.51,0.13,0.37,0.06,0.4,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.18,0.59,0.09,0.75,0.27,0.11,0.33,0.09,0.82,0.15,0.44,0.07,0.48,0.08
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",2.73,3.25,0.4,1.72,0.43,0.15,0.54,0.09,0.58,0.12,0.36,0.05,0.33,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.54,1.32,0.19,1.08,0.34,0.13,0.39,0.1,0.58,0.16,0.45,0.07,0.46,0.05
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.17,0.33,0.05,0.39,0.14,0.05,0.2,0.07,0.53,0.13,0.39,0.05,0.34,0.04
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.16,0.31,0.04,0.31,0.1,0.04,0.16,0.05,0.42,0.11,0.31,0.05,0.31,0.04
11.36,37.11,"LHERZOLITE, XENOLITH [17262]",0.18,0.31,0.06,0.41,0.14,0.06,0.21,0.07,0.55,0.14,0.4,0.05,0.38,0.04
8,37,"LHERZOLITE, XENOLITH [17262]",0.85,1.9,0.25,1.35,0.39,0.14,0.41,0.11,0.66,0.16,0.46,0.08,0.46,0.07
8,37,"LHERZOLITE, XENOLITH [17262]",0.58,1.38,0.17,0.74,0.19,0.07,0.22,0.05,0.27,0.06,0.17,0.03,0.18,0.03
8,37,"LHERZOLITE, XENOLITH [17262]",0.69,1.84,0.23,0.92,0.17,0.05,0.16,0.03,0.14,0.03,0.09,0.01,0.1,0.02
8,37,"LHERZOLITE, XENOLITH [17262]",1.25,2.66,0.33,1.64,0.4,0.14,0.43,0.09,0.6,0.14,0.39,0.06,0.39,0.06
8,37,"LHERZOLITE, XENOLITH [17262]",2.27,4.29,0.6,2.47,0.67,0.2,0.67,0.14,0.82,0.18,0.54,0.08,0.51,0.08
8,37,"LHERZOLITE, XENOLITH [17262]",0.41,0.83,0.12,0.54,0.16,0.06,0.16,0.06,0.32,0.08,0.23,0.03,0.26,0.04
8,37,"LHERZOLITE, XENOLITH [17262]",1.4,3.57,0.51,2.54,0.56,0.16,0.47,0.09,0.45,0.09,0.23,0.03,0.21,0.03
8,37,"LHERZOLITE, XENOLITH [17262]",0.92,2.14,0.25,1.09,0.23,0.06,0.21,0.04,0.21,0.04,0.13,0.02,0.15,0.02
8,37,"LHERZOLITE, XENOLITH [17262]",0.3,0.92,0,0.39,0.08,0.02,0.08,0.01,0.07,0.02,0.04,0.01,0.05,0.01
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.43,0.98,0.12,0.5,0.12,0.04,0.13,0.02,0.15,0.03,0.09,0.02,0.11,0.02
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.13,0.48,0.07,0.4,0.16,0.06,0.25,0.06,0.39,0.09,0.28,0.04,0.33,0.05
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.52,1.3,0.16,0.67,0.18,0.07,0.26,0.05,0.36,0.08,0.24,0.03,0.27,0.04
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.06,0.17,0.03,0.19,0.07,0.03,0.1,0.02,0.17,0.04,0.12,0.02,0.13,0.02
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.08,0.23,0.05,0.33,0.15,0.06,0.2,0.05,0.33,0.08,0.23,0.04,0.24,0.04
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.03,0.11,0,0.15,0.09,0.02,0.2,0.03,0.38,0.07,0.28,0.02,0.36,0.03
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.09,0.2,0.03,0.25,0.1,0.03,0.15,0.03,0.23,0.05,0.16,0.02,0.18,0.02
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",2.84,6.23,0.75,3.3,0.89,0.19,0.65,0.11,0.55,0.11,0.3,0.04,0.29,0.05
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",1.41,4.22,0.55,2.48,0.48,0.14,0.39,0.06,0.29,0.06,0.15,0.02,0.15,0.02
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.79,2.1,0.28,1.26,0.29,0.09,0.28,0.04,0.19,0.03,0.08,0.01,0.06,0.01
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.37,1.1,0.11,0.58,0.17,0.04,0.25,0.03,0.36,0.06,0.25,0.02,0.3,0.02
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",2.07,2.61,0.16,0.36,0.04,0.01,0.09,0.01,0.04,0.01,0.04,0.01,0.05,0.01
4.05,38.3,"LHERZOLITE, XENOLITH [17262]",0.3,0.58,0.07,0.27,0.07,0.02,0.09,0.02,0.12,0.03,0.09,0.01,0.1,0.02
51.2,15.7,"LHERZOLITE, SPINEL, XENOLITH [20867]",8.3,8.6,1.09,4.4,0.98,0.33,1.01,0.15,0.77,0.1,0.32,0.04,0.24,0.02
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.85,1.72,0.22,0.92,0.23,0.08,0.24,0.04,0.26,0.06,0.16,0.03,0.18,0.03
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",4.95,10,1.19,4.82,0.71,0.16,0.6,0.08,0.45,0.1,0.28,0.04,0.27,0.04
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",4.37,8.97,1.06,4.25,0.61,0.14,0.52,0.07,0.43,0.09,0.27,0.04,0.28,0.04
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.78,2.03,0.25,1.1,0.3,0.1,0.31,0.05,0.27,0.05,0.14,0.02,0.13,0.02
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.51,1.34,0.21,0.92,0.36,0.13,0.45,0.09,0.6,0.14,0.4,0.06,0.41,0.06
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.72,1.58,0.18,0.76,0.19,0.07,0.23,0.05,0.31,0.07,0.22,0.03,0.24,0.04
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",1.53,3.03,0.39,1.61,0.44,0.16,0.52,0.1,0.63,0.14,0.41,0.07,0.43,0.07
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.22,0.63,0.12,0.56,0.29,0.12,0.4,0.08,0.59,0.14,0.4,0.06,0.42,0.07
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",2.41,4.57,0.46,1.9,0.28,0.08,0.28,0.04,0.27,0.06,0.18,0.03,0.19,0.03
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.43,0.95,0.13,0.55,0.18,0.07,0.23,0.04,0.3,0.07,0.21,0.03,0.23,0.04
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.97,1.39,0.28,1.13,0.49,0.19,0.63,0.13,0.88,0.2,0.58,0.09,0.58,0.09
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.46,1.34,0.18,0.76,0.19,0.06,0.17,0.03,0.14,0.03,0.09,0.02,0.1,0.02
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",2.95,6.44,0.83,3.33,0.68,0.21,0.66,0.11,0.68,0.15,0.43,0.07,0.44,0.07
46.88,17.57,"LHERZOLITE, XENOLITH [20868]",0.78,2.2,0.33,1.4,0.45,0.15,0.44,0.07,0.41,0.08,0.22,0.03,0.2,0.03
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.115265059381969,0.24068074910564,0.0387643173481066,0.215260947063488,0.071226991862381,0.030253503990965,0.108750822206087,0.0197063782990167,0.147366228106177,0.0331869077161764,0.100009366631666,0.0152264607068217,0.104157478700307,0.0185387896509717
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.163130318432542,0.329973113386626,0.0492249078388463,0.251389811663814,0.0810547171136619,0.03321704249604,0.128909623317938,0.0242715870244075,0.183459213389214,0.0404064256019013,0.121777867416394,0.0198767324893537,0.132306425911386,0.0243325575152016
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.160981547188934,0.312471752107279,0.0392614213845485,0.196705683540229,0.0625962268748524,0.0265312370871632,0.10164367258151,0.0189456125841793,0.1477362731659,0.0319413729785115,0.0993638993924827,0.016018304464991,0.105126429334334,0.0184414029299498
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.0775328358756808,0.18512744449257,0.0304824167009275,0.1733010138144,0.0652761267896063,0.0258911949095282,0.104483921604696,0.0190781720506977,0.142682592027172,0.0307423640246103,0.090571844656168,0.0141621969798192,0.0923228334960825,0.016461847672571
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.250106796333838,0.28063128913309,0.0491936128816675,0.263809980475047,0.0804205051968417,0.0328258124825843,0.127809114614863,0.0240880262261938,0.181386849669903,0.0404399739173837,0.122461641866311,0.0188593932384829,0.126614886965884,0.0223028314791028
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.315346681451707,0.647796084847852,0.089933571938448,0.453718923334294,0.1322768309066,0.047922805356597,0.183012779837098,0.0319764566357308,0.234883809624712,0.0504055545942209,0.149926044297337,0.0230846271178316,0.159256256289157,0.0282755918531634
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.142140150097907,0.374159458168473,0.0604427039913292,0.350014771818186,0.122896728826307,0.0502476532866934,0.186284694072339,0.0341513375733712,0.254011671468618,0.0556808636234022,0.167764505015564,0.0254500104729141,0.172215934012199,0.0300230908420362
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.131511887201095,0.362458079220004,0.0617531358952324,0.347258949169504,0.11708696318607,0.0488502726762362,0.188419245609377,0.0339667286171315,0.248661655498932,0.0537782028440296,0.160670651446158,0.024221255474914,0.155516775071235,0.0278478881078474
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.191674911990551,0.467265268926993,0.0756297635885135,0.431587444688676,0.138755947245231,0.0548859205287938,0.199608606151794,0.034181081615049,0.239537811978754,0.0481552000597165,0.145745719747785,0.0223121786274183,0.140105597320036,0.0258080332128521
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.167079870594485,0.359848248951965,0.046414689243575,0.244208963850149,0.0852198803652241,0.0369965261488108,0.148611267130376,0.0282732169903014,0.222495072896461,0.0508849398532065,0.151814863151419,0.0241106663100681,0.165590144888947,0.0288328407069891
38,-1,"LHERZOLITE, XENOLITH [20869]",0.218907393041982,0.451540442263822,0.0814420769180429,0.47195755076241,0.17027330232092,0.0718215403907443,0.280269199576111,0.0516183472021506,0.385073977880669,0.083255305725524,0.248081844875906,0.0384522825962085,0.240142337978308,0.0411896554667029
38,-1,"LHERZOLITE, XENOLITH [20869]",0.467182688507653,1.12596961992549,0.149500581778383,0.770773512618118,0.220526236701996,0.0794815400501534,0.297466229448159,0.0526248540501016,0.382663828499432,0.0813476993479735,0.244113921235248,0.0363388529014348,0.239827739190411,0.0408143341280088
