"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TONALITE [23081]",69.7,14.5,26.1,3.35,12,1.81,0.529,1.21,0.139,0.647,0.114,0.301,0.0427,0.287,0.0438,4.1434,-50.5573
"TONALITE [12552]",62.91,12,20.5,3.01,12.4,2.9,0.79,2.9,0.48,2.84,0.57,1.63,0.24,1.71,0.24,-36.895,-70.625
"TONALITE [20191]",67.4,18,31.3,3.38,11.37,1.605,0.741,1.2,0.13,0.639,0.114,0.296,0.0391,0.27,0.0405,64.1,36.3
"TONALITE [21652]",66.85,30.15,50.57,5.1,17.91,4,0.93,2.34,0.3,1.51,0.29,0.78,0.11,0.76,0.11,37,75
"TONALITE [22071]",72.49,19.3,38.5,4.47,16.2,3.31,0.665,2.56,0.4,2.32,0.43,1.23,0.217,1.51,0.239,48.428,-69.4139
"TONALITE [24952]",64.67,13,26.3,3.18,12.2,2.64,0.809,2.49,0.385,2.25,0.446,1.22,0.174,1.16,0.18,32.1797,88.18
"TONALITE [26402]",70.11,3.99,11.3,1.81,9.8,3.34,1.5,3.95,0.723,5.42,1.18,3.2,0.501,3.31,0.514,38.9561,75.4108
"TONALITE [25519]",69.87,40.7,73.6,9.01,31.099,5.655,1.62,4.73,0.59,3.06,0.51,1.32,0.17,0.96,0.16,-12,-47
"TONALITE [25714]",70.24,43.4,88.9,10.1,38.2,5,1.37,2.44,0.34,1.09,0.22,0.57,0.07,0.81,0.07,49.13842,18.88708
"TONALITE [22241]",70.63,4.69,12.9,1.3,4.76,0.99,0.29,0.801,0.128,0.79,0.178,0.499,0.077,0.51,0.071,35,50
"TONALITE [22073]",68.1,15.6,34.5,3.9,15.6,2.9,0.7,2.47,0.37,2.17,0.43,1.19,0.18,1.2,0.17,-5.5,-40.25
"TONALITE [22073]",68.6,14.4,33.8,4.21,16.8,3.2,0.89,2.88,0.4,2.24,0.45,1.29,0.19,1.3,0.19,-5.5,-40.25
"TONALITE [25874]",66.77,12.4149257594893,27.4857469125501,3.25720811260118,12.8341956082403,2.13023481709038,0.828502304298234,1.78169692352439,0.223535185731965,1.2069237602634,0.230392116399088,0.625491596070647,0.0909641780188829,0.519968425127732,0.0838563360823623,40.28,117.69
"GRANITE [22230]",63.5,16.8,35.5,4.33,17.4,3.25,1.01,2.8,0.39,2.1,0.45,1.15,0.17,1.22,0.2,47.4699,97.7634
"TONALITE [17405]",63.7059675493377,7.33977704772566,14.1780712749121,1.92904439991848,7.49680771821931,1.46427956369244,0.446830854006903,1.12910065551134,0.143271869615609,0.713006266993657,0.111569412722462,0.329189781001698,0.0510972018171309,0.346420785897159,0.0572374679644352,11.26,-60.65
"TONALITE [25585]",61.36,25.4,51.2,5.52,21.3,4.07,0.87,3.72,0.6,3.64,0.73,2.11,0.3,2.11,0.31,32.3635,80.717861
"TONALITE [25585]",61.99,28.2,56.8,6.08,22.4,4.65,0.95,4.12,0.67,4.02,0.77,2.3,0.34,2.25,0.34,32.3889,80.697833
"TONALITE [27075]",65.17,11.81,23.55,3.12,11.68,2.38,0.72,1.77,0.27,1.53,0.32,0.84,0.12,0.82,0.12,26.775,33.65
"TONALITE [17405]",63.7981933157338,4.24803518417566,8.37957226799032,1.17153671671689,4.85726637004546,1.00755753429879,0.431560436212291,0.849302887156169,0.110829091492005,0.601760135973956,0.105916244655256,0.308588121965629,0.0478464595699071,0.327186967959833,0.056415227779748,11.26,-60.65
