"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"ORTHOPYROXENITE [24795]",51.3,1.87,5.03,0.787,3.86,1.21,0.357,1.49,0.267,1.67,0.359,1.01,0.156,0.98,0.147,36.5,93
"ORTHOPYROXENITE [23305]",53.0703545889434,4.9938789781338,11.3722240943555,1.2996368286445,4.50144171779141,0.87741954887218,0.158722120658135,0.890715442613795,0.142772292993631,0.894623800881514,0.17100140625,0.552414589941097,0.0902616279069767,0.578533270410571,0.0974006116207951,0.75,10.25
"ORTHOPYROXENITE [27105]",55.1769918,7.33809506228951,18.74084214527,2.76263875294013,11.7446369409868,2.57565460862492,0.536125072951144,2.17730795061503,0.356637178668756,2.19089398488997,0.451541025949509,1.27982690582982,0.188469394767503,1.17874887331895,0.192533490216049,65.00006,-51.75303
"ORTHOPYROXENITE [24795]",51.49,1.65,3.72,0.518,2.39,0.698,0.334,0.832,0.147,0.929,0.203,0.584,0.0908,0.574,0.0889,36.5,93
"ORTHOPYROXENITE [23305]",53.8775289487953,0.282,1.106,0.132,0.488,0.126,0.038,0.135,0.03,0.266,0.05865,0.196,0.038,0.275,0.048,0.75,10.25
"ORTHOPYROXENITE [20886]",47.31,12.283,25.241,3.032,11.05,2.3062,0.682,3.247,0.746,5.5504,1.24,3.523,0.559,3.859,0.62,30.5011,116.305
"ORTHOPYROXENITE [23852]",51.7,2.91,7.95,1.02,4.28,0.977,0.185249451801514,0.955295728434636,0.187,1.31,0.262,0.789,0.112,0.616,0.116,36.5,93
"ORTHOPYROXENITE [23305]",54.1548518424193,0.974200176658938,2.27426857142857,0.27639552238806,1.01622320768662,0.228068396226415,0.0876503067484663,0.280422018348624,0.05225,0.414990549169859,0.0841529411764706,0.295663732394366,0.051551724137931,0.355006060606061,0.0613023952095808,0.75,10.25
"ORTHOPYROXENITE, OLIVINE [25470]",52.98,8.297,16.449,1.934,7.237,1.691,0.512,1.885,0.328,2.009,0.428,1.324,0.217,1.293,0.191,22.5678333333333,85.9013166666667
"ORTHOPYROXENITE [23305]",52.1392529083189,2.26515487753378,5.06201210549071,0.575744262295082,2.17368214004721,0.497482360097324,0.140738229755179,0.568537549407115,0.107543689320388,0.768453630100689,0.152459775641026,0.528512093023256,0.0895189504373178,0.604,0.103271028037383,0.75,10.25
"ORTHOPYROXENITE [23305]",54.7957401946834,1.65823454605772,3.46867132867133,0.415570621468927,1.48749066467513,0.311864598866686,0.102163357400722,0.353737496546007,0.0621084905660377,0.473277691911386,0.096571114599686,0.322784075573549,0.0555172413793103,0.372917549516352,0.062,0.75,10.25
"ORTHOPYROXENITE, OLIVINE [22462]",37.3,0.84,1.82,0.23,0.94,0.24,0.06,0.24,0.05,0.32,0.06,0.2,0.04,0.23,0.03,66,25
"ORTHOPYROXENITE [23305]",51.308765042957,4.91636436458108,9.13061246840775,1.0989283887468,4.22355061349693,0.988822255639098,0.256165447897623,1.07548617704552,0.192692675159236,1.23613585688359,0.25370796875,0.782669687358405,0.131380813953488,0.821398773006135,0.132186544342508,0.75,10.25
"LHERZOLITE, XENOLITH [13760]",44.9,1.29,3.21,0.42,1.87,0.436,0.16,0.526,0.084,0.527,0.112,0.315,0.043,0.297,0.044,36.55,118.75
"ORTHOPYROXENITE, OLIVINE [23852]",39.5,1.82,4.17,0.536,2.25,0.581,0.212517081935806,0.6148450271517,0.116,0.688,0.148,0.389,0.0504,0.339,0.0729,36.5,93
"ORTHOPYROXENITE [23305]",51.7990926606134,4.54161696248273,9.11635269536147,1.06806822488945,3.97013287775247,0.86220846106683,0.288164556962025,0.93262596259626,0.159206896551724,1.01259404915912,0.197440851735016,0.628658647299138,0.103299418604651,0.626051803885291,0.1,0.75,10.25
"ORTHOPYROXENITE [23305]",51.9822834316195,2.093,3.076,0.37,1.34,0.292,0.102,0.326,0.059,0.454,0.0943,0.313,0.053,0.361,0.061,0.75,10.25
"ORTHOPYROXENITE [23305]",53.5618835865554,3.0133827668326,7.14470176916597,0.828667519181586,2.99077837423313,0.616165413533835,0.165754113345521,0.658747835800056,0.117812101910828,0.772584910552243,0.15758953125,0.511897598550068,0.0872529069767442,0.576558754129306,0.0974006116207951,0.75,10.25
"ORTHOPYROXENITE, PLAGIOCLASE [23812]",51.58,1.52,3.3,0.41,1.71,0.39,0.13,0.46,0.07,0.51,0.12,0.37,0.06,0.42,0.07,68,33
"ORTHOPYROXENITE [26063]",53.12,1.2,2.29,0.26,1,0.24,0.05,0.25,0.05,0.35,0.08,0.25,0.04,0.29,0.05,36.5,93
"ORTHOPYROXENITE [22462]",50.7,3.22,6.56,0.92,3.79,0.95,0.26,0.96,0.17,1.1,0.22,0.72,0.12,0.73,0.11,66,25
"ORTHOPYROXENITE [24614]",53.16,0.17,0.442,0.067,0.319,0.098,0.037,0.13,0.021,0.141,0.032,0.106,0.016,0.128,0.024,-72.9227,165.8043
"ORTHOPYROXENITE [20886]",56.08,0.742,1.709,0.165,0.532,0.119,0.037,0.194,0.0441,0.279,0.0533,0.148,0.0225,0.145,0.023,30.5011,116.305
"ORTHOPYROXENITE [25575]",54.13,1.04,1.92,0.21,0.83,0.21,0.08,0.42,0.09,0.64,0.12,0.33,0.04,0.24,0.04,31,117
"ORTHOPYROXENITE, OLIVINE [22462]",40.93,1.72,3.62,0.45,1.88,0.42,0.15,0.44,0.07,0.46,0.09,0.28,0.05,0.27,0.05,66,25
"ORTHOPYROXENITE [26481]",52.64,3.652,6.9425,1.065,4.73225,0.995,0.3115,1.05166666666667,0.177,1.09366666666667,0.229,0.692666666666667,0.092,0.668333333333333,0.099,65.90115,33.78265
"ORTHOPYROXENITE [25575]",49.75,3.31,6.16,0.7,2.64,0.65,0.28,1.57,0.38,2.71,0.59,1.69,0.25,1.62,0.25,31,117
"ORTHOPYROXENITE [23305]",54.19019930821,1.56302401955574,3.56126034266611,0.382855337965888,1.41964692482916,0.346692213366033,0.11526582278481,0.401533553355336,0.0756724137931034,0.528395342820181,0.109438643533123,0.371255106672719,0.0631831395348837,0.418980573543016,0.074,0.75,10.25
"ORTHOPYROXENITE [20886]",56.86,0.801,1.573,0.182,0.7034,0.1451,0.04,0.159,0.024,0.133,0.023,0.058,0.008,0.05,0.008,30.5011,116.305
"ORTHOPYROXENITE [22462]",50.45,1.74,3.51,0.44,1.79,0.4,0.21,0.4,0.07,0.48,0.1,0.32,0.06,0.38,0.05,66,25
"ORTHOPYROXENITE [26063]",45.3,1.1,2.58,0.36,1.7,0.5,0.14,0.56,0.1,0.67,0.14,0.44,0.07,0.45,0.07,36.5,93
"ORTHOPYROXENITE [23812]",53.7,0.28,0.61,0.08,0.36,0.09,0.04,0.12,0.02,0.13,0.03,0.1,0.02,0.1,0.02,68,33
"ORTHOPYROXENITE, OLIVINE [22462]",46.69,0.87,1.79,0.21,0.94,0.23,0.07,0.22,0.04,0.27,0.05,0.17,0.03,0.17,0.03,66,25
