"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"MUGEARITE [22774]",51.02,85.7272140855227,155.923034935364,17.324019667653,63.9247137844113,10.4988901678199,3.18797322947479,9.1791956564536,1.13296510128009,6.32029385768177,1.17706970801965,3.23317309685612,0.42963872070758,2.79876249942501,0.408606819263714,-72.6772421692,165.639498
"MUGEARITE [22299]",51.9729787717915,49.0080299815376,112.905513137163,14.8366028975253,61.8270694909718,13.666050363828,4.76074815839976,12.9877610630229,2.04915796048959,11.8659955697399,2.29030430840752,5.93522437672961,0.82322033685264,5.02595873858532,0.772793982665555,24.1762,39.9391
"MUGEARITE [22299]",50.1920966325257,34.6938765944228,82.0214498943767,10.9210706432743,46.9482670643422,10.724898493894,3.55488204377129,10.6407889319148,1.6831108076825,9.5339401608984,1.83634593250934,4.7813571598287,0.66430688337506,3.89651108919611,0.622143441499092,24.2392,39.8353
"MUGEARITE [18040]",50.78810048,47.3444863365417,100.794857661277,13.0358206669538,55.6189354652808,12.9797137227762,4.36766580922266,12.7592730020716,1.94820540735675,10.94538630485,2.07131891890476,5.1913036012039,0.682289686685941,3.95017470946585,0.592411304060869,-7.91,-14.402
"MUGEARITE [28539]",51.24,74.35,138.95,15.12,56.02,9.68,2.89,7.89,1.09,5.58,1,2.608,0.36,2.192,0.306,37.72,15.07
"MUGEARITE [22774]",50.02,60.436069471963,115.836880672712,12.601388527936,46.5941589661594,8.30872102416597,2.52259894962113,6.92429931894596,1.10707136268163,5.56777525131744,1.17946975106717,2.93159723683422,0.42702339307986,2.56569942459352,0.425379541176245,-72.745404,165.496504
"MUGEARITE [1407]",54.29,48.9,97.1,12,53.2,14.3,4.99,13,2.33,14.1,2.78,7.64,1.02,6.3,0.96,19.5,-110.95
"MUGEARITE [25390]",54.82,65,115,11.8,41,6.6,1.9,4.5,0.76,4,0.79,2.1,0.3,1.9,0.29,44,45
"MUGEARITE [16195]",48.23,82.02,155.12,18.32,67.09,9.91,2.6,6.71,0.94,5.04,0.95,2.41,0.37,2.25,0.37,38,44.3
"MUGEARITE [7751]",50.26,50.4,99,11.7,44.5,8.01,2.46,3.7,0.95,5.16,0.93,2.47,0.33,2.03,0.3,-2.0633,36.2483
"MUGEARITE [22299]",51.865807807076,47.1204923225275,111.44996011391,15.3492711375528,65.7454659667109,14.5051834310233,4.93682708303468,13.4679158095709,2.02866176506029,11.2286144149488,2.08000022059687,5.17464800255843,0.679005289809693,4.03312201493329,0.632737821815951,24.1664,39.8762
"MUGEARITE [21237]",55.52,23,46.7,5.62,23.4,5.61,1.53,6.25,0.95,6.21,1.32,3.84,0.53,3.31,0.53,40,27
"MUGEARITE [13787]",50.747446090525,10.805,22.935,3.05,14.765,3.37,1.00481377417669,3.30391378488751,0.451106949122884,2.84533893359636,0.56,1.61327356949416,0.215,1.895,0.24,-9.17,159.83
"MUGEARITE [20947]",52.8,38.2,90.7,11.5,51.3,11.2,3.85,11.1,1.61,9.09,1.75,4.72,0.65,4.09,0.57,9.0931,39.8789
"MUGEARITE [22299]",55.5407967405455,32.9187118618115,76.1070540946629,10.0403427321989,42.6817516015327,9.45788177238381,3.29596233628101,9.22008095942122,1.42596113119472,8.02017897650796,1.50118652740239,3.78090164880726,0.501313230491136,3.02254343358108,0.463106439044027,24.2401,39.8849
"MUGEARITE [14465]",47.58,38.75,71.21,8.84,36.28,8.39,2.7,8.36,1.22,6.82,1.32,3.45,0.47,2.88,0.45,37.395,-123.431
"MUGEARITE [14457]",51.19,118,247,29.3,102.21,16.87,5.4,11.9,1.54,7.04,1.25,3.31,0.42,2.31,0.299,80.9908,-66.9975
"MUGEARITE [17079]",49.86,64.58,139.35,17.24,70.31,12.97,4.58,11.73,1.42,7.55,1.32,3.47,0.45,2.58,0.38,6.07,10.25
"MUGEARITE [20410]",48.7,72.6,127,15.1,55.3,9.67,2.71,7.37,0.964,5.13,0.87,2.22,0.293,1.86,0.258,50.6651,7.2519
"MUGEARITE [22299]",48.5001985890864,49.3996209361167,112.241843518372,14.5512416934195,59.4150724290702,12.9414562166159,4.15742175054068,11.6288868441139,1.81294888151996,10.6038165729655,2.02061900403251,5.24114673405038,0.726750224888962,4.57840226383376,0.687986767693609,24.2028,39.8165
"MUGEARITE [13787]",52.35,7.84,15.55,2.23,10.64,2.41,0.81,2.41,0.4,2.38,0.53,1.42,0.21,1.37,0.2,-9.17,159.83
"MUGEARITE [28539]",51.27,53.65,109,12.11,46.16,8.55,2.71,6.95,1.02,5.21,0.94,2.39,0.33,2.086,0.311,37.72,15.07
"MUGEARITE [21827]",52.55,34.4,72.1,9.1,37.8,7.9,4.35,7.1,1,5.7,1,2.7,0.37,2.3,0.33,7,40
"MUGEARITE [24534]",52.29,66.2,141,17.8,71.3,13.6,3.48,11.1,1.51,8,1.44,3.71,0.52,3.17,0.45,48.858641,111.524476
"NOT GIVEN [15109] / MUGEARITE [14339]",51.65,44.5,86.32,10.3,39.82,7.16,2.37,7.5,0.83,4.29,0.7,1.78,0.23,1.37,0.2,40.5,8.5
"MUGEARITE [28539]",54.7,55.93,111.91,12.13,44.74,7.74,2.39,5.59,0.83,4.45,0.82,2.164,0.3,2.049,0.305,37.72,15.07
"MUGEARITE [14483]",51.3,69.2,123.3,13.3,50.2,10.4,3.2,8.66,1.33,7.91,1.53,3.82,0.53,3.33,0.52,36.991,-123.376
"MUGEARITE [24308]",52.18,17,36.2,4.73,20,4.36,1.23,3.76,0.57,3.41,0.67,1.85,0.28,1.71,0.26,43.0532,106.799
"MUGEARITE [25390]",54.51,65,116,12.2421009344985,43,6.8,1.9,5,0.78,4,0.77,2,0.29,1.9,0.28,44,45
"MUGEARITE, NEPHELINE [1365]",49.68,52.21,66.76,12.35,35.37,9.37,2.33,10.7,1.79,6.58,1.37,3.34,0.57,2.23,0.41,-12.15,44.3
"MUGEARITE [27006]",49.84,16.8,34.7,3.69,13.1,2.28,0.65,1.74,0.23,1.13,0.22,0.5,0.09,0.54,0.1,-27.42,-69.21
"MUGEARITE [21237]",49.18,14.7,30.5,4.29,17.9,4.09,1.28,4.53,0.72,4.21,0.82,2.18,0.34,2.29,0.34,40,27
"MUGEARITE [14465]",51.62,49.58,88.02,9.99,36.93,7.31,2.24,6.4,0.95,5.33,1.03,2.82,0.41,2.59,0.41,37.389,-123.393
"MUGEARITE [15668] / BASALT [7512]",51.12,68,134,16.1,63.7,13.7,4.46,12.8,1.94,9.88,1.81,4.56,0.619,3.66,0.479,38.72,-27.22
"MUGEARITE [9565]",53.74,39.7,90.6,11.3,48,11.1,3.36,11,1.66,9.77,1.9,5.03,0.698,4.42,0.642,64.821,-15.803
"MUGEARITE [10245]",50.17,70,134,15.3,53,9.2,2.49,6.8,0.97,5.16,0.9,2.31,0.31,1.96,0.27,37.73,15
"MUGEARITE [24534]",49.78,59.398070712691,123.282074365714,15.1790500143152,63.1097475135851,11.9019179988028,3.09603499543011,8.35134634222007,1.19233160990562,5.49877472450989,1.02033384455292,2.43743575540741,0.293751880639553,1.61320096620062,0.228476594403884,46.375439,110.051992
"MUGEARITE [10915] / HAWAIITE [10950]",52.06,75.47,122.51,12.66,47.23,8.85,2.64,6.98,1,5.61,1.04,2.63,0.37,2.19,0.34,35.584,-106.128
"MUGEARITE [4825]",54.92,45.24,100.04,13.45,58.24,13.08,5.04,13.23,1.81,11.27,1.99,5.65,0.79,4.91,0.69,64.807,-15.633
"MUGEARITE [24308]",56.44,17.1,37,4.73,19.4,4.2,1.14,3.57,0.52,2.99,0.59,1.6,0.24,1.51,0.23,43.0532,106.799
"MUGEARITE [7528]",48.5,36.4,67.8,9.3,35.2,7.13,2.61,7.89,0.98,5.36,1.04,2.75,0.37,2.2,0.31,41,-170
