"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LHERZOLITE, SPINEL, XENOLITH [21722]",42.8901778131073,2.71339959404411,4.85712507635557,0.574597947293832,2.55457992200663,0.502665692062769,0.178125021834254,0.549150503594011,0.0850669521667811,0.566050992112229,0.111108119916065,0.297930373972738,0.0423558681923223,0.260391698101409,0.0434421670799345,70.25,121.58
"LHERZOLITE [14422]",42.4,0.37,1.56,0.3,1.64,0.65,0.06,0.71,0.12,0.68,0.13,0.4,0.068,0.59,0.091,-22,47
"LHERZOLITE, XENOLITH [23214]",44.7,2.9,6.4,0.63,2.4,0.45,0.13,0.54,0.09,0.5,0.12,0.31,0.05,0.37,0.05,30,45
"LHERZOLITE, XENOLITH [20912]",44.26,4.78,9.45,1.09,4.23,0.8,0.25,0.72,0.09,0.57,0.1,0.3,0.04,0.26,0.04,30.6,34.8
"LHERZOLITE, GARNET, XENOLITH [12269] / PERIDOTITE, XENOLITH [12608]",42.4,1.52,2.43,0.259,0.914,0.152,0.05,0.147,0.022,0.13,0.027,0.075,0.012,0.081,0.013,73.291,-93.967
"LHERZOLITE, XENOLITH [7793]",44.1,0.13,0.322,0.062,0.389,0.174,0.076,0.3,0.062,0.45,0.106,0.32,0.049,0.325,0.0536,44.63,2.98
"LHERZOLITE, XENOLITH [18041]",41.74,1.842,3.51,0.36,1.38,0.239,0.08,0.255,0.032,0.148,0.026,0.078,0.01,0.065,0.01,49.99,12.2
"LHERZOLITE, SPINEL, XENOLITH [20039]",47.53,1.08,2.18,0.29,1.25,0.32,0.11,0.31,0.06,0.47,0.09,0.27,0.04,0.31,0.05,57,-5
"LHERZOLITE, PLAGIOCLASE [3323]",45.49,0.079,0.248,0.0506,0.357,0.168,0.0763,0.313,0.0624,0.467,0.105,0.341,0.0518,0.347,0.0579,42,143
"LHERZOLITE, GARNET, XENOLITH [12358]",44.55,0.41,1.04,0.17,0.83,0.28,0.12,0.43,0.078,0.54,0.12,0.34,0.05,0.33,0.055,54,113
"LHERZOLITE, XENOLITH [20868]",44,4.37,8.97,1.06,4.25,0.61,0.14,0.52,0.07,0.43,0.09,0.27,0.04,0.28,0.04,46.88,17.57
"LHERZOLITE, SPINEL, XENOLITH [8226]",43.86,0.178,0.41,0.058,0.333,0.14,0.056,0.229,0.0548,0.315,0.084,0.232,0.0396,0.281,0.0479,46,26
"LHERZOLITE, SPINEL, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",44.87,0.35,0.88,0.14,0.75,0.28,0.11,0.4,0.07,0.49,0.11,0.29,0.044,0.28,0.04,40.8,114.5
"LHERZOLITE, SPINEL-AMPHIBOLE, XENOLITH [15317] / LHERZOLITE, SPINEL, XENOLITH [15315]",43.8,1.48,3.44,0.42,1.78,0.42,0.16,0.51,0.09,0.6,0.13,0.36,0.054,0.35,0.059,50.68,103.39
"LHERZOLITE, SPINEL, XENOLITH [12269] / PERIDOTITE, XENOLITH [12608]",42.2,0.713,1.45,0.192,0.777,0.133,0.041,0.109,0.013,0.059,0.009,0.016,0.002,0.013,0.001,73.5,-91
"LHERZOLITE, PLAGIOCLASE [26407]",42.05,3.04,7.31,1,4.03,0.97,0.33,1.08,0.17,1.18,0.23,0.68,0.1,0.66,0.11,42.13,92.52
"LHERZOLITE, XENOLITH [20869]",44.12,0.402080096448437,0.937940770407889,0.116543121686889,0.551422531592269,0.156734610389755,0.0614551344369118,0.240220220294828,0.0429301039650075,0.321681078224341,0.0698790010785809,0.206205940707737,0.0313264896324452,0.204749768123469,0.0348059415445438,37.65,-1.15
"LHERZOLITE, XENOLITH [13328] / HARZBURGITE, XENOLITH [15032]",44.51,0.36,0.64,0.07,0.25,0.05,0.02,0.07,0.01,0.09,0.02,0.08,0.01,0.09,0.02,37.65,-1.15
"LHERZOLITE, XENOLITH [7793]",43.68,2.21,3.76,0.349,1.21,0.22,0.075,0.23,0.04,0.26,0.0564,0.163,0.0258,0.169,0.0283,46.4,2.92
