"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LEUCITITE [24969]",51.38,41,81.5,8.39,32.5,6.15,1.75,5.44,0.78,3.83,0.71,2.08,0.29,1.78,0.28,40.87,35.21
"LEUCITITE [24969]",48.66,39,91.6,10.54,44.6,9.3,2.37,8.05,1.15,5.83,0.99,2.65,0.34,2.22,0.32,40.67,35.83
"LEUCITITE, NEPHELINE [18999] / NOT GIVEN [17351]",43.49,167,292,32.2,116,15.4,4.07,11,1.51,6.68,1.01,2.62,0.34,2.2,0.36,-1.5,29.5
"LEUCITITE [18999]",38.98,143,271,29.8,110,13.5,3.84,8.91,1.06,4.3,0.54,1.04,0.17,0.86,0.13,-0.3,30.1
"LEUCITITE [20318]",43.1,54.5,104.2,11.72,47.3,9.22,2.5,8.13,1.11,5.71,1.1,2.66,0.4,2.45,0.36,40,34
"LEUCITITE [24969]",46.8,45.2,106.7,11.97,49.6,11.5,2.79,9.11,1.37,6.83,1.1,2.81,0.39,2.35,0.34,40.67,35.83
"LEUCITITE, OLIVINE [27219]",45.07,132.24,245.89,28.75,110.78,21.53,6.52,14.46,1.77,8,1.28,3.04,0.38,2.13,0.3,30.9,84.4
"LEUCITITE [20318]",49.48,37.2,68.7,7.09,28.1,5.18,1.44,4.77,0.69,3.04,0.7,1.71,0.28,1.55,0.28,40.87,35.21
"LEUCITITE, CLINOPYROXENE [15021]",46.04,29.4,65.4,7.5,32.7,6.74,1.87,6.39,0.95,5,0.95,2.76,0.4,2.41,0.37,40.87,35.21
"LEUCITITE [8075]",43.35,85.2,169,21.2,80.6,14.3,4.18,12.2,1.44,6.86,1.13,2.52,0.309,1.78,0.248,-36.3401,145.5963
