"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LAMPROITE [22633]",33.66,124.6,232.8,24.76,93.1,12.31,3.13,7.63,0.86,3.49,0.49,1.12,0.14,0.77,0.1,68,-84
"LAMPROITE, OLIVINE-CLINOPYROXENE-PHLOGOPITE-LEUCITE-SANIDINE [7748] / LAMPROITE [14754]",48.5,98.5,206.9,25.8,112.3,19.8,5.4,12.6,1.5,5.1,0.8,1.8,0.2,1.5,0.17,43.895,21.9403
"LAMPROITE [17828]",44.27,188.55,385.06,46.71,162.95,20.87,5.85,18.63,1.76,6.3,1.02,2.67,0.27,1.49,0.2,16.7361,80.1478
"LAMPROITE [7519]",55.69,109.204242615316,293.106916649824,42.3971619438943,185.755504039662,34.4788658414123,5.28700749131804,18.1225308733148,1.79173360040183,6.73180825940984,1.0362870185801,2.55703894240692,0.313144450936659,2.03152323081491,0.282536970024132,38.42,-1.58
"LAMPROITE [22633]",45.82,175.3,327.9,32.85,103.9,13.44,3.2,8.81,0.95,3.86,0.55,1.23,0.17,1.12,0.15,68,-84
"LAMPROITE, OLIVINE-CLINOPYROXENE-LEUCITE [7748] / LAMPROITE [14754]",50.4,82.9,199.9,26.8,109.1,18.7,3.1,10.2,1.2,5.6,0.8,2.2,0.3,1.7,0.25,44.0132,20.5031
"LAMPROITE [12550]",51.47,78.8,173.1,19.75,73.7,12.5,2.73,7.78,1.03,5.04,0.84,2.26,0.32,2.03,0.25,38.9391,28.8564
"LAMPROITE, LEUCITE-RICHTERITE [28440]",47,177,322,35.7,109,16.8,4.46,9.84,1.23,4.89,0.81,2.23,0.24,1.53,0.2,-28.1,24.1
"LAMPROITE [22633]",45.19,83.4,161.6,17.55,60.9,7.99,1.86,5.08,0.61,2.75,0.43,1.06,0.14,0.85,0.12,68,-84
"LAMPROITE [19485]",42.75,386,774,84.38,320,48,14,32.54,3.1,10.2,1.49,3.05,0.4,2.3,0.4,65,31
"LAMPROITE [16034]",48.95,123.1875,220.2575,23.59,85.77,12.8625,3.4075,8.56,1.00275,5.375,0.9325,2.3775,0.318,2.065,0.298,37.8167,31.0833
"LAMPROITE [18461]",48.65,248,491,49.7,169,19.4,4.44,10.3,1.1,4.9,0.8,1.8,0.21,1.1,0.15,16.8528,79.2542
"LAMPROITE [22633]",46.02,111.3,217.8,22.64,81.6,10.92,2.47,7.01,0.79,3.12,0.47,1.13,0.15,0.88,0.12,68,-84
"LAMPROITE [18461]",49.77,305,584,59.3,208,23.6,5.62,12.3,1.1,4.1,0.6,1.3,0.17,1,0.15,16.8808,79.3539
"LAMPROITE [24689]",45.91,82.533,164.615,20.8,80.451,11.907,3.405,8.438,0.851,3.704,0.576,1.364,0.159,0.914,0.123,-13.1271,31.5078
"LAMPROITE [22633]",38.3,125.5,242.4,25.06,84.7,10.34,2.43,5.96,0.74,3.57,0.55,1.26,0.17,1.03,0.14,68,-84
"LAMPROITE [24689]",46.21,66.08,146.21,18.041,70.618,11.219,3.254,8.319,0.893,4.084,0.654,1.584,0.191,1.103,0.146,-13.1164,31.5064
"LAMPROITE [24692]",35.74,90.56,226.71,27.621,107.06,17.4126516855037,5.8297,13.327,1.6613,8.143,1.3193,2.99,0.3419,1.867,0.223935291278292,-26.05,122.63
"LAMPROITE [18461]",50.4,317,644,64.9,230,28.4,6.71,16.4,1.7,7.3,1.1,2.4,0.29,1.5,0.21,16.8385,79.2771
"LAMPROITE [18461]",47.67,443,773,80.8,268,29,6.61,16.8,1.7,7.5,1.1,2.4,0.28,1.5,0.21,16.8385,79.2771
"LAMPROITE [22633]",45.32,102.8,190.8,19.69,68.4,9.41,2.09,6.66,0.79,3.37,0.54,1.27,0.17,0.92,0.13,68,-84
"LAMPROITE, OLIVINE-CLINOPYROXENE-PHLOGOPITE-LEUCITE-SANIDINE [7748]",49.4,86.7,190.1,23.5,102.2,18.3,5.3,11.4,1.4,4.6,0.7,1.7,0.2,1.4,0.2,43.895,21.9403
"LAMPROITE [22633]",45.4,99.2,184.6,19.54,70.1,9.79,2.47,6.89,0.82,3.56,0.57,1.26,0.17,1,0.14,68,-84
"LAMPROITE [16034]",48.71,132.625,231.4425,24.875,90,13.355,3.4675,8.9675,1.02125,5.625,0.948,2.4525,0.32925,2.095,0.3005,37.8167,31.0833
