"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"HARZBURGITE, XENOLITH [17969]",43.03,0.631,1.314,0.16,0.66,0.163,0.053,0.159,0.025,0.14,0.032,0.082,0.013,0.091,0.015,41,27
"HARZBURGITE, XENOLITH [13328]",44.15,0.88,2.2,0.24,0.88,0.2,0.05,0.24,0.04,0.23,0.05,0.15,0.02,0.15,0.03,37.65,-1.15
"HARZBURGITE, XENOLITH [19159]",44.7,1.33,1.65,0.32,1.32,0.52,0.06,0.56,0.07,0.57,0.04,0.41,0.04,0.41,0.04,36.97,7.79
"HARZBURGITE, XENOLITH [19139]",44.82,1.28,2.29,0.27,1.09,0.2,0.06,0.2,0.03,0.13,0.02,0.06,0.01,0.06,0.01,-51.99,-70.1433
"HARZBURGITE, XENOLITH [17095]",44.22,0.57,0.99,0.13,0.49,0.09,0.03,0.09,0.01,0.08,0.02,0.05,0.01,0.06,0.01,37.53,121.4
"PERIDOTITE, GARNET, XENOLITH [19627] / HARZBURGITE, GARNET, XENOLITH [14820]",44.17,1.75255732,3.25651598,0.36145227,1.4234442719173,0.31817539,0.114417048492179,0.391829565525241,0.0657654620890422,0.421059895600724,0.0786734338407499,0.200680043912864,0.0267858373738799,0.169403959980885,0.0278146236496328,66.43485,112.31798
"HARZBURGITE, XENOLITH [19204]",43.01,0.42,0.81,0.1,0.43,0.09,0.03,0.08,0.01,0.07,0.01,0.04,0.01,0.05,0.01,28.4,-14
"HARZBURGITE [28759]",27.71,0.59,1.41,0.21,1.01,0.24,0.03,0.31,0.06,0.35,0.08,0.25,0.04,0.25,0.04,12.7865,76.2716
"HARZBURGITE, XENOLITH [13328]",44.34,0.1,0.25,0.03,0.15,0.04,0.02,0.06,0.01,0.07,0.02,0.05,0.01,0.06,0.01,37.65,-1.15
"HARZBURGITE, XENOLITH [7727]",43.51,10.1,11.7,1.03,3.8,0.6,0.178,0.54,0.063,0.32,0.052,0.124,0.015,0.09,0.014,3.9,38.21
"HARZBURGITE, SPINEL, XENOLITH [19627]",42.0189345111136,3.77996574896371,5.24350950628861,0.49368671624754,1.73325184523519,0.246928436308423,0.0780366297715149,0.193791780446659,0.0249503894899208,0.126497818016003,0.0205521020691211,0.0481877314065219,0.00545938195481116,0.029581906168257,0.00429837418408308,66.43485,112.31798
"HARZBURGITE [21763]",42.43,0.0896568976409215,0.151025564963571,0.018358737101281,0.078209488167321,0.0208224464179322,0.00734268601886965,0.0260967375381026,0.00416451461353467,0.0301374105206571,0.00695137337973099,0.0210767910567966,0.00370526365826344,0.0276984036227084,0.00485881844356914,64.4961,-110.2733
"HARZBURGITE, XENOLITH [14109]",44.2,0.85,1.73,0.19,0.66,0.09,0.03,0.11,0.02,0.07,0.01,0.04,0.01,0.04,0.01,42.18,2.48
