"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PYROXENITE, GARNET [22021]",46.15,5.8,18,2.45,12.4,3,0.85,2.25,0.4,2.9,0.75,2.45,0.4,2.85,0.49,70,19
"PYROXENITE [25293]",30.25,41.8,107,16.6,88.6,18.2,3.8,16.3,2.14,10.4,1.75,5.17,0.48,3.09,0.4,41.16,117.87
"PYROXENITE, OLIVINE [20408]",48.2,5.9,11.7,1.43,5.22,1.07,0.35,0.93,0.16,1.01,0.18,0.54,0.09,0.59,0.08,-25,27
"PYROXENITE, XENOLITH [14581]",46.93,2.33,3.7,0.48,2.51,1.07,0.45,1.61,0.39,2.82,0.72,2.05,0.32,2.02,0.3,43.73,127.34
"PYROXENITE, HORNBLENDE [26371]",51.64,3.03,7.54,1.05,4.8,1.43,0.38,1.85,0.32,2.12,0.46,1.37,0.2,1.3,0.2,37,104
"PYROXENITE, XENOLITH [11937]",49.06,2.42972209301507,8.13752989621934,1.52208498864465,8.97,2.54,0.920879885368989,2.61841435119325,0.375731683636534,2.37524244860208,0.450163522658474,1.20482322478572,0.173975853570941,1.00598112959402,0.142184649048488,40.8,114.5
"PYROXENITE, APATITE-BIOTITE [18255]",33.57,116.08,243.64,26.77,104.32,19.71,5.41,15.74,2.22,10.59,1.92,5,0.74,4.37,0.61,-27.9,-49.15
"PYROXENITE [24677]",54.89,19.8193757964435,56.0362548281189,8.33795822836309,42.2162429304741,10.8234911013564,1.99414179888235,10.3183814401457,1.77735278490902,11.0658882029796,2.38950102405681,6.72636039095553,1.03243756259917,6.9621339225963,1.05273342554886,46.375,90.175
"PYROXENITE, XENOLITH [15836]",44.18,2.1,6.42,1.26,6.3,2.2,0.77,2.46,0.33,2.13,0.38,1,0.12,0.6,0.1,37.085,14.83
"PYROXENITE, XENOLITH [19916]",37.13,15.1,43.9,7,37.2,9.6,2.78,8,1.1,5.1,0.8,1.9,0.23,1.4,0.21,-20.5,-29.3
"PYROXENITE [8692]",49.98,9.18,20,2.66,12,2.57,0.738,2.11,0.28,0.114,1.58,0.72,0.103,0.3,0.82,56.4214,-103.0654
"PYROXENITE [27031]",46.28,161.702971651768,371.227079936235,49.5260896572477,216.930791505197,30.6901666965852,7.33630497624175,20.8068386891685,1.79600765645434,6.00833952763323,0.912378988874709,2.48751773230042,0.262452037547311,1.6298491573814,0.23687097995321,40.44,113.15
"PYROXENITE [17924]",41.37,102,216,24.8,99,16.7,4.7,12,1.64,7.71,1.34,3.04,0.37,2.19,0.3,67.715,33.725
"PYROXENITE [27031]",49.25,48.8402708694983,182.821770883119,31.9269322384818,160.554779902887,26.92004114595,6.11435098879811,16.799763404777,1.5963437365937,5.65992451535873,0.847096701248285,2.31819226433026,0.262412382798308,1.67265014189906,0.28,40.44,113.15
