"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PHONOLITE [20288]",58.25,134.1,269.3,27.99,96.7,18.71,1.51,17.77,3.52,22.3,5.09,16.21,2.74,18.31,2.86,39.2,44
"PHONOLITE [23922]",59.1,127.41,242.6,26.28,85.3,13.16,3.03,13.04,1.42,8,1.29,3.5,0.42,3.01,0.44,28.3,-16.6
"PHONOLITE [14331]",53.14,98,179,20.3,74.6,12.68,3.46,8.91,1.06,4.88,0.84,2.4,0.29,1.68,0.31,-25.25,-57.5
"PHONOLITE, NOSEAN [22482]",49.865,223.979289940828,309.489151873767,33.1114398422091,90.3851084812623,8.9008875739645,1.94820018220357,5.73664794374619,0.534539180845079,2.61193293885602,0.467948717948718,1.21612534232804,0.171597633136095,1.12080867850099,0.169625246548323,48.0967,7.6679
"PHONOLITE [8508]",58.87,180,314,31.9,101,16.4,1.52,11.6,1.86,10.1,2.18,6.2,1,6.5,0.93,40.78,14.05
"PHONOLITE [18726]",61.2,161.7,291.2,30.25,98.88,16.61,1.329,24.84,2.019,11.59,2.206,6.446,1.016,7.197,1.132,40.69,13.92
"PHONOLITE [26393]",52.19,72.5,128,13.4,46.4,7.8,1.73,4.9,0.7,3.6,0.6,1.9,0.29,1.8,0.25,40.821,14.426
"PHONOLITE, LEUCITE [12478]",55.95,262.78,682.7,56.64,166.06,27.72,7.11,16.74,2.21,10.13,1.8,5.12,0.72,4.3,0.64,33.5,87.5
"PHONOLITE [15625]",58.75,56.45,97.9,8.9,29.37,4.61,1.92,3.75,0.6,3.31,0.62,1.82,0.27,1.76,0.25,28.3,-16.6
"PHONOLITE [14036]",54.41,49,84,7.42,22,3.3,1.1,2.6,0.5,3.12,0.66,2.23,0.385,2.64,0.413,14.8928,-24.6881
"PHONOLITE, ANORTHOCLASE [13530] / PHONOLITE [12802]",55.16,158,304,32.7,108,18.7,3.66,14.3,2.31,13.3,2.65,7.55,1.17,7.27,1.14,-77.53,167.15
"PHONOLITE [20855]",62.97,127,231,24.3,83.5,14.9,1.7,12.1,1.9,10.2,1.9,5.2,0.75,4.9,0.76,-19.9013,45.2023
"PHONOLITE [22141]",58.17,161,310,30.1,105,16.1,4.6,12.1,1.6,8,1.4,3.6,0.49,3.1,0.47,-18.96,46.91
"PHONOLITE [28935]",53.08,84.1,145,14.1,49.3,9.6,3.23,9.3,1.6,9.4,1.7,4.8,0.74,4.8,0.65,-20.3006,14.7178
"PHONOLITE [19993]",55.99,139,204,17.8,53,7.79,2.22,5.74,0.79,4.53,0.87,2.41,0.39,2.36,0.35,28.56,-19
"PHONOLITE [28935]",55.58,89.1,183,19.7,67.5,10.7,3.32,7.8,1.3,7.9,1.6,5.1,0.86,6.1,0.98,-20.3116,14.7303
"PHONOLITE [14597]",63.2860448737298,166,316.5,37,132.5,22.25,5.64,14.7,2.07,12.9,2.585,6.405,0.779,4.37,0.492,27.84,-15.61
"PHONOLITE [20715]",49.03,105.372,198.2848,21.3342,74.9312,12.4,3.591,9.4033,1.1862,6.4715,1.2256,3.1592,0.4156,2.6226,0.3955,17,-25
"PHONOLITE, NOSEAN [28518]",53.3960892857143,65.7063407262635,120.957894756174,11.5150016741715,34.7945450684063,5.12469616452228,1.47706450881013,4.06806117800668,0.574046621350768,3.36780090756219,0.713647554435378,2.13574167229795,0.342283822357774,2.34620221270138,0.383334748977252,47.771704,8.806615
"PHONOLITE, NOSEAN [22482]",50.163,244.012072434608,335.580985915493,35.7821931589537,98.6670020120724,9.74949698189135,2.16708480441802,6.09841605286678,0.574425396033115,2.85865191146881,0.505533199195171,1.28816133645991,0.183601609657948,1.25653923541247,0.190643863179074,48.0967,7.6679
"PHONOLITE [15532]",59.9,150,290,36,140,28,3,27,4.3,24,4.8,13,2.1,12,1.6,56.77,-131.28
"PHONOLITE [17097]",59.76,213.9,328.3,26.3,71.3,9.3,0.9,6.9,1.3,8.1,1.8,6,1,6.3,0.9,32.17,13.02
"PHONOLITE [12802]",55.01,164,315,33.9,112,19.2,3.73,15.7,2.48,14,2.78,7.81,1.17,7.5,1.17,-77.53,167.15
"PHONOLITE [28935]",49.31,170,298,31,106,17.8,5.08,13.3,2.1,11.5,2.2,6.7,0.96,6.2,0.93,-20.295,14.7199
"PHONOLITE [14597]",62.3179672592146,153.690187092614,269.539763830015,32.9604747063668,118.046185166327,17.5282770854993,4.07489733379871,16.5888282833592,2.13005307994173,11.8481890421688,2.42484577951389,5.10308409161864,0.613093587169692,5.4144248113508,0.742063906449319,27.87,-15.71
"TRACHYTE [17455] / PHONOLITE [15285]",64.36,81.8,194,20.5,74.6,13.3,0.9,12.2,2.14,11,2.37,6.95,1.22,7.61,1.23,14.1414,38.7344
"PHONOLITE [9456] / PUMICE [15326]",60.09,105,206,22.5,76,12.9,1.9,10,1.4,8,1.6,4.1,0.7,4.3,0.7,40.78,14.05
"PHONOLITE [12972]",57.41,79,150,15.7,54,9.63,1.96,7.77,1.1,5.58,1.04,2.99,0.47,3.14,0.45,40.85,14.3
"PHONOLITE [11852]",56.45,63,135,12,35,4.7,0.6,4.9,0.5,2.4,0.5,1.4,0.2,1.7,0.3,40.821,14.426
