"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PHONOLITIC-TEPHRITE [28935]",45.5,91.7,170,19,69.2,12,3.73,8.1,1.2,6.8,1.2,3.2,0.45,2.9,0.43,-20.2952,14.7196
"PHONOLITIC-TEPHRITE [28935]",46.07,103,208,23.4,87.6,20,6.3,16.1,2.6,14.4,2.7,7.1,1.01,6.2,0.89,-20.2987,14.7153
"PHONOLITIC-TEPHRITE [24602]",48.93,152,312,34,130,17.6,4.42,12.2,1.31,6.08,0.93,2.25,0.27,1.5,0.2,50.7045666666667,124.742516666667
"PHONOLITIC-TEPHRITE [20923]",48.15,94.7607573774095,162.619978987971,18.2340096073926,68.1735419793524,11.3679918152652,3.37446056051656,9.48012616786329,1.05952949344586,5.13242087189407,0.801374036714475,1.94929105812685,0.228826878395926,1.26545487375812,0.164502148674747,49.821,123.9231
"PHONOLITIC-TEPHRITE [23759]",45.42,29,67,8,35,6.8,1.3,7.4,1.1,7,1.4,4,0.53,3.6,0.46,-28.67,17.2
"PHONOLITIC-TEPHRITE [24602]",47.36,137,273,30,112,15.7,4.05,11.7,1.26,5.85,0.9,2.21,0.26,1.5,0.2,50.74075,124.786833333333
"PHONOLITIC-TEPHRITE [12627]",54.37,71.29,130.5,13.7,47.9,8.25,1.96,6.09,0.82,4.18,0.71,1.98,0.28,1.88,0.28,40.7232,14.3735
"PHONOLITIC-TEPHRITE [24971]",47.1,72.7,149,17.6,69,13.3,3.83,11.6,1.5,7.24,1.33,3.65,0.42,2.48,0.34,39.55765,78.9336
"PHONOLITIC-TEPHRITE [22141]",52.31,176,362,38.2,146,25.4,7.5,19.6,2.6,12.5,2.1,5.1,0.67,4,0.61,-18.96,46.91
"PHONOLITIC-TEPHRITE [19757]",51.37,52.91,110.6,12.62,54.99,10.2,2.34,5.76,0.77,3.89,0.59,1.5,0.19,0.97,0.14,45.8318,101.1394
"PHONOLITIC-TEPHRITE [22469]",49.81,46.32,82.81,9.57,36.41,7.02,1.94,6.12,0.81,4.41,0.83,2.24,0.33,2.2,0.34,38.6919,47.5539
"PHONOLITIC-TEPHRITE [20388]",52.4,37.4,80.8,9.7,41.1,7.59,2.05,6.6,0.89,5.33,1.06,3,0.41,2.72,0.44,54.5,91
"PHONOLITIC-TEPHRITE [14417]",50.1,57.1,121,14.7,60,11.95,2.61,9.68,1.2,5.57,0.94,2.53,0.3,2,0.27,38.529,45.515
"PHONOLITIC-TEPHRITE [21063]",46.43,159.9,326.2,36.01,127.4,19.7,5.4,13.98,1.8,9.63,1.67,4.33,0.54,3.47,0.46,50.41523,12.9859
"PHONOLITIC-TEPHRITE [10088]",48.09,52.3,104,12.1,47.6,9.3,2.4,7.2,0.97,4.8,0.86,2.3,0.32,2.2,0.3,40.821,14.426
"PHONOLITIC-TEPHRITE [22764]",49.81,98,193,22.7,82,11.7,3,7.6,0.9,4.6,0.7,1.9,0.3,1.7,0.2,39.50771,46.20948
"PHONOLITIC-TEPHRITE [24602]",48.39,154,311,34,126,17.5,4.45,12.9,1.35,6.21,0.94,2.33,0.28,1.56,0.22,50.7417666666667,124.791816666667
"PHONOLITIC-TEPHRITE [18964]",48.08,152,292,33.3,113,18.1,4.02,12.6,1.4,6.2,1.01,2.31,0.282,1.51,0.208,50,126
"PHONOLITIC-TEPHRITE [9197]",50.24,405,658,65.3,208,34.7,8.61,18.5,2.28,9.65,1.56,4.02,0.58,3.84,0.57,35.5,87
"PHONOLITIC-TEPHRITE [12217] / ALKALI BASALT [10185]",48.74,56.3,105.66,12.26,46.93,8.74,2.8,7.73,0.97,4.61,0.73,1.73,0.2,1.21,0.15,48.2292,100.4403
"PHONOLITIC-TEPHRITE [4868] / NOT GIVEN [15508]",46.94,73.1,137,15.1,52.6,9.05,2.69,7.65,1.08,5.94,1.13,3,0.42,2.8,0.41,30.1394,-15.8583
"PHONOLITIC-TEPHRITE [25262]",53.49,98.6,172,18.9,69.9,11.1,3.67,9.14,1.38,6.96,1.1,3.11,0.41,2.45,0.36,37.50025,130.85635
"PHONOLITIC-TEPHRITE [18964]",50.27,155,289,35.1,120,18.7,4.1,12.9,1.41,6.13,0.982,2.24,0.268,1.44,0.198,50,126
"PHONOLITIC-TEPHRITE [19757]",49.84,40.56,84.43,9.91,45.17,10.09,2.45,5.74,0.87,4.62,0.721922745332928,1.73,0.21,1.11,0.17,45.8297,101.1649
"PHONOLITIC-TEPHRITE [22239]",47.51,81.3,272,16.6,60.8,10.5,3.47,8.3,1.09,5.87,1.03,2.67,0.33,2.08,0.3,37.4801,130.8531
