"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"GABBRO [27344]",46.25,1.05,2.85,0.48,2.5,0.82,0.48,1.06,0.19,1.25,0.26,0.7,0.09,0.64,0.09,40.6,91.6
"GABBRO [11726]",39.21859452,100,219,27.1,113,17.2,3.96,12.6,1.32,5.99,0.95,2.1,0.24,1.27,0.17,-72,2
"GABBRO [22772]",46.9,11.3,24.7,3.17,14,3.28,1.2,3.33,0.5,3.14,0.62,1.81,0.29,1.69,0.25,53.542884,-65.208713
"GABBRO [19772]",55.57900037,21.67470212,38.45595477,4.644452319,17.42370966,3.701174946,0.961435851,3.372691437,0.533419239,2.989100292,0.583500063,1.811932876,0.285100658,1.637680461,0.252845367,45,-104
"GABBRO [21915]",43.68,60.2,130,17.3,71.23,12.75,4.14,11,1.86,8.56,1.42,3.76,0.41,2.44,0.37,39.5356,78.5308
"GABBRO [26458]",50.9,47.8,91.7,11.22,47.979,8.776,2.18,6.03,0.85,4.66,0.94,2.67,0.38,2.2,0.34,-16,-40
"GABBRO [21756]",47.99,1.43,3.47,0.53,2.67,0.95,0.43,1.04,0.23,1.28,0.3,0.81,0.14,0.83,0.12,63.6,36.3
"GABBRO [23391]",50.223,2.3608,5.895,0.9043,4.7639,1.4348,0.8477,1.5168,0.2428,1.4089,0.28,0.6585,0.0859,0.4924,0.0693,-21.0436,55.5063
"GABBRO [21915]",44.06,14.7,30.4,3.99,17.3,3.88,1.89,3.95,0.52,2.81,0.47,1.18,0.15,0.85,0.12,39.5472,78.9272
"GABBRO [21166]",50.5,28,52,7.1,31,6.8,2,6.5,0.97,5.3,1,2.85,0.39,2.51,0.38,27,118
"GABBRO [22291]",51.52,4.16,10.875,1.7405,8.735,3.245,1.0525,4.59,0.684,5.02,1.048,3.565,0.4435,2.76,0.456,6.211417,-75.870849
"GABBRO [23289]",49.32,12.99,38.41,6.12,30.96,8.57,1.35,8.65,1.35,8.91,1.74,4.89,0.67,4.57,0.61,39.2822,-120.4744
"GABBRO [26464]",50.8,5.86,12.76,2.42,15.08,3.31,1.03,3.52,0.78,4.68,1.05,2.63,0.59,2.92,0.29,37.76,44.875
"GABBRO [22118]",54.36,20.75133333,42.546,4.673,19.24666667,4.341,1.252666667,3.521333333,0.588333333,3.878666667,0.667,2.120666667,0.308333333,1.758,0.263666667,-50.962337,-73.182869
"GABBRO [22697]",39.44,19.2839,47.3903,6.5484,27.5033,4.9778,1.258,3.8764,0.4815,2.4713,0.4326,1.1649,0.1637,1.0852,0.1588,48.6,-90.2
"GABBRO, HORNBLENDE [25814]",41.09147609,3.302414255,7.792114215,1.169678313,5.386345716,1.485962971,0.575970057,1.481675064,0.239597193,1.381275449,0.262691968,0.777143524,0.105264584,0.676085219,0.103676261,29.272078,92.16987222
"GABBRO, OLIVINE [21939]",47.28296154,10.32,25.09,3.311,14.76,3.297,1.183,3.117,0.423,2.411,0.41,1.084,0.137,0.83,0.113,-21,14
"GABBRO [26739]",50.15,3.2,9.92,1.65,8.5,3.2,1.33,5.16,0.82,4.99,0.98,2.89,0.49,3.57,0.45,28.264,91.7183
"GABBRO [21988]",47.73,3.1,9.2,1.4,7.4,2.35,0.98,3.25,0.56,3.37,0.77,2.35,0.32,1.79,0.32,41,37
"GABBRO [18474]",47.85,0.21,0.39,0.06,0.25,0.07,0.07,0.1,0.02,0.12,0.03,0.09,0.02,0.13,0.02,13.09,146.08
"GABBRO, HORNBLENDE [22107]",51.8,15.8,37,4.88,20.3,4.73,1.01,4.14,0.65,3.9,0.77,2.18,0.32,2.01,0.3,36.0574,102.2435
"GABBRO [26741]",47.16,1.3,3.94,0.63,3.1,1.14,0.43,1.81,0.35,2.62,0.62,1.75,0.26,1.7,0.25,12.5011,75.1867
"GABBRO, OLIVINE [26407]",42.76,3.62,8.37,1.2,4.79,1.23,0.4,1.39,0.22,1.48,0.29,0.86,0.13,0.86,0.13,42.13,92.52
"GABBRO [14995]",52.3,12.14,27.18,3.49,14.9,3.47,1.11,3.67,0.58,3.57,0.71,1.99,0.27,1.75,0.25,49,-89.5
"GABBRO [13958]",58.19,29.7,65.4,6.79,24.6,4.89,1.26,4.3,0.64,3.56,0.72,2.18,0.32,2.06,0.31,26.5,101.7
