"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
19.01,-155.12,"BASALT [9014] / TRANSITIONAL BASALT [9013] / ALKALI BASALT [9012]",15.3,38.5,5.36,24.8,6.45,2.24,6.66,1.09,5.99,1.12,2.68,0.38,2.28,0.33
19.15,-155.11,"TRANSITIONAL BASALT [9013] / ALKALI BASALT [9012]",18.1,44,6.25,29.1,7.04,2.46,7.28,1.14,6.45,1.15,2.77,0.39,2.33,0.32
19.15,-155.11,"TRANSITIONAL BASALT [9013] / BASALT [9014] / ALKALI BASALT [9012]",19.3,46.8,6.64,30.6,7.64,2.63,7.84,1.27,7.08,1.3,3.15,0.45,2.69,0.38
19.15,-155.11,"TRANSITIONAL BASALT [9013] / VOLCANIC BRECCIA [9021]",17.6,43.1,6.03,27.6,6.86,2.36,7.07,1.14,6.44,1.2,3,0.43,2.59,0.37
68,-33.6,"TRANSITIONAL BASALT [6671]",23.86,52.7,6.8,12.34,3.19,2.18,6.57,1.08,6.47,1.37,3.52,0.53,3.24,0.49
68,-33.6,"TRANSITIONAL BASALT [6671]",44.8,102,13.34,56.84,12.5,4.16,12.38,1.9,10.85,2.27,5.72,0.84,5.02,0.74
68,-33.6,"TRANSITIONAL BASALT [6671]",25.74,57.26,7.42,31.07,6.9,2.23,7.04,1.16,6.82,1.44,3.8,0.59,3.55,0.52
68,-33.6,"TRANSITIONAL BASALT [6671]",25.87,56.54,7.4,30.99,6.9,2.3,7.08,1.2,6.79,1.43,3.84,0.6,3.65,0.54
68,-33.6,"TRANSITIONAL BASALT [6671]",33.81,76.29,9.93,42.05,9.19,3.06,8.76,1.26,6.96,1.26,3.18,0.44,2.5,0.36
67.9,-33.6,"TRANSITIONAL BASALT [6671]",27.38,75.71,9.37,39.5,8.86,2.67,8.59,1.34,7.78,1.6,4.13,0.63,3.75,0.55
67.9,-33.6,"TRANSITIONAL BASALT [6671]",34.79,97.39,12.01,25.63,5.89,3.17,10.57,1.66,9.73,2.01,5.26,0.82,4.79,0.74
67.9,-33.6,"TRANSITIONAL BASALT [6671]",40.27,113.01,14.59,25.81,5.65,3.85,12.03,1.86,10.67,2.19,5.57,0.84,5.05,0.69
67.9,-33.6,"TRANSITIONAL BASALT [6671]",30.99,66.99,8.91,37.21,7.78,2.64,7.26,1.17,6.52,1.28,3.42,0.52,3.02,0.41
66.6,-35,"TRANSITIONAL BASALT [6671]",9.45,21.81,3.03,12.91,3.19,1.23,3.6,0.63,3.65,0.76,2.08,0.32,1.96,0.3
66.6,-35,"TRANSITIONAL BASALT [6671]",41.1,80.05,10.86,41.8,7.85,2.38,6.93,0.99,5.02,0.92,2.34,0.35,1.89,0.28
66.6,-35,"TRANSITIONAL BASALT [6671]",41.74,88.42,11.18,12.14,2.86,2.79,7.2,1.05,5.28,1,2.44,0.35,2,0.32
